CA	organ_age	Age_group
58.6	70.1	[57,60)
55	56.8	[54,57)
74.7	75.4	[72,75)
19	28.6	[18,21)
53.8	50.7	[51,54)
42.3	44.1	[42,45)
51.1	48.3	[51,54)
69.9	67.4	[69,72)
39.5	44.3	[39,42)
47.8	46.6	[45,48)
38.3	47.6	[36,39)
59.1	54.2	[57,60)
50.2	47	[48,51)
72.7	67.5	[72,75)
40.6	41.5	[39,42)
49.8	50.2	[48,51)
47.4	50.1	[45,48)
39.8	32.4	[39,42)
27.7	33.4	[27,30)
34.7	34.5	[33,36)
49.3	47	[48,51)
47	50.8	[45,48)
50	50.4	[48,51)
42.9	42.5	[42,45)
67.4	73.2	[66,69)
67.1	74.8	[66,69)
19.7	20.6	[18,21)
55.8	57.1	[54,57)
47.8	52.7	[45,48)
52.7	52.2	[51,54)
62.3	69.2	[60,63)
46.7	54.7	[45,48)
60.8	58.2	[60,63)
37.5	36.2	[36,39)
36.4	48.8	[36,39)
42.9	41.2	[42,45)
43.6	45	[42,45)
70.4	74.2	[69,72)
42.6	43.5	[42,45)
66.7	68.5	[66,69)
66.1	58.4	[66,69)
44.8	44.2	[42,45)
54.6	60.9	[54,57)
32.2	43.3	[30,33)
59.5	51.8	[57,60)
67	65.2	[66,69)
50.4	50.2	[48,51)
52.2	36.7	[51,54)
34.5	38.6	[33,36)
68.3	67.4	[66,69)
50	37.7	[48,51)
31.7	25.6	[30,33)
69.7	70.7	[69,72)
18.3	18.7	[18,21)
44.4	45.6	[42,45)
31.5	43.9	[30,33)
54.4	48.2	[54,57)
60.2	59	[60,63)
54.4	58.1	[54,57)
53.3	55.1	[51,54)
55.4	61.1	[54,57)
63.2	62.1	[63,66)
64.2	56	[63,66)
65.2	64.7	[63,66)
50.6	50	[48,51)
56.7	58.2	[54,57)
32.7	39.3	[30,33)
34.3	32.1	[33,36)
63.4	57.2	[63,66)
66.4	71.2	[66,69)
23	25.6	[21,24)
71.8	73.4	[69,72)
47.2	49.8	[45,48)
35.4	37.5	[33,36)
67.9	70.7	[66,69)
37.3	39.7	[36,39)
69.9	65.2	[69,72)
69.5	70.4	[69,72)
52.8	53	[51,54)
52.8	59	[51,54)
55.6	52.4	[54,57)
31.2	32.8	[30,33)
64.6	71.4	[63,66)
36.9	36.1	[36,39)
67.8	66.5	[66,69)
35.9	37.7	[33,36)
69.7	66.5	[69,72)
47	50.8	[45,48)
65.9	68.2	[63,66)
61.5	54.6	[60,63)
65.8	71.6	[63,66)
35.2	36.7	[33,36)
31.5	27.8	[30,33)
41.2	42.3	[39,42)
56	53	[54,57)
42.1	42.2	[42,45)
49.2	41.6	[48,51)
72.9	72.3	[72,75)
65.7	61.6	[63,66)
56.7	52.3	[54,57)
34.4	29.2	[33,36)
68.9	66.8	[66,69)
35.1	35.1	[33,36)
47.9	48.2	[45,48)
47.7	54	[45,48)
48.5	48.1	[48,51)
68.1	69.8	[66,69)
36	37	[36,39)
45.5	45.7	[45,48)
56.9	53.6	[54,57)
32.7	35.3	[30,33)
43.7	40.5	[42,45)
43.7	42.6	[42,45)
63.2	69.4	[63,66)
36.5	40.6	[36,39)
41.9	46.3	[39,42)
69	72.7	[69,72)
65.9	61.9	[63,66)
54.4	51.1	[54,57)
82.5	78	[81,84)
57.4	61.9	[57,60)
46	57.8	[45,48)
39.6	42	[39,42)
28.7	35.3	[27,30)
25.8	29.7	[24,27)
42.4	35.6	[42,45)
44.6	48.7	[42,45)
47	41.8	[45,48)
69.8	69.1	[69,72)
34	30.8	[33,36)
44.5	51.7	[42,45)
43.3	31.9	[42,45)
30.9	28.3	[30,33)
64.1	70.8	[63,66)
38.6	25.8	[36,39)
42.8	48.2	[42,45)
53.9	49.2	[51,54)
63.4	69.3	[63,66)
73.6	68.5	[72,75)
46	53.8	[45,48)
57.1	55.2	[57,60)
60.9	53.5	[60,63)
45.6	43.5	[45,48)
49.8	61.4	[48,51)
46.9	54.9	[45,48)
53.9	46.6	[51,54)
52.3	54.4	[51,54)
36.5	35.2	[36,39)
52.1	59.8	[51,54)
74.4	72.2	[72,75)
22.8	26.3	[21,24)
46	45.8	[45,48)
49.9	57.4	[48,51)
41.1	33.5	[39,42)
57.5	72	[57,60)
53	50.1	[51,54)
26.3	27.3	[24,27)
46	40.7	[45,48)
42	45.4	[42,45)
45.4	43.6	[45,48)
38.4	36.1	[36,39)
55.9	50.9	[54,57)
39	34.1	[39,42)
46.7	38.5	[45,48)
61.4	68	[60,63)
74.1	73	[72,75)
29	40.6	[27,30)
34.6	31.3	[33,36)
42.1	29.9	[42,45)
76.6	75.3	[75,78)
59.5	56.9	[57,60)
34	46.6	[33,36)
69.4	64.7	[69,72)
58.2	63.9	[57,60)
52	54.8	[51,54)
46.3	43.3	[45,48)
77.5	71.6	[75,78)
47.6	46.3	[45,48)
42.5	41.2	[42,45)
44.9	50.6	[42,45)
45.7	39.5	[45,48)
58.6	51.4	[57,60)
63.3	70.2	[63,66)
51.9	48.7	[51,54)
69.4	68.9	[69,72)
25.9	24	[24,27)
54.2	49.7	[54,57)
69.4	69.8	[69,72)
39.3	34.2	[39,42)
41.7	42.6	[39,42)
66.5	65.1	[66,69)
52.1	43.4	[51,54)
49.8	66.6	[48,51)
55.5	51.5	[54,57)
39.4	40.1	[39,42)
56	55	[54,57)
49.2	55.2	[48,51)
59.6	53.9	[57,60)
64.7	72	[63,66)
72.2	69.3	[72,75)
38.2	43.1	[36,39)
51.4	51	[51,54)
55	48	[54,57)
68.9	73.3	[66,69)
66.4	70.4	[66,69)
23	30.5	[21,24)
76	74.1	[75,78)
60.8	68.1	[60,63)
44.1	41.6	[42,45)
43.5	38.8	[42,45)
66.1	63.7	[66,69)
66.2	68.8	[66,69)
41.6	45.6	[39,42)
67.1	67.3	[66,69)
34.3	39.9	[33,36)
74.7	74.4	[72,75)
34	39.7	[33,36)
59.1	66.6	[57,60)
37.1	33.3	[36,39)
62.6	66.4	[60,63)
45	47.3	[45,48)
30	35.3	[30,33)
65.8	64.4	[63,66)
37.8	39.6	[36,39)
47.5	37.6	[45,48)
43.8	42.3	[42,45)
29.7	33.4	[27,30)
36.2	38.5	[36,39)
50.4	50	[48,51)
54	48.7	[54,57)
37.9	37.8	[36,39)
48.1	57.1	[48,51)
24.5	26.8	[24,27)
82.7	67.2	[81,84)
70.4	73.3	[69,72)
61.7	56.2	[60,63)
53.3	51.2	[51,54)
40.3	35.1	[39,42)
32.4	40.1	[30,33)
44.2	47.9	[42,45)
46.9	45.4	[45,48)
59.4	60.3	[57,60)
78.7	72.9	[78,81)
42.5	47.7	[42,45)
43.8	56.2	[42,45)
41.9	40.5	[39,42)
62.5	57.9	[60,63)
76.8	76.9	[75,78)
46	45.5	[45,48)
34.3	32.5	[33,36)
60.6	65	[60,63)
70.8	75.2	[69,72)
65.9	70.4	[63,66)
64.1	56.6	[63,66)
35.1	32.4	[33,36)
40.7	39.2	[39,42)
75.2	70.7	[75,78)
64.4	48.9	[63,66)
30	30.2	[30,33)
59.4	59.2	[57,60)
40.6	42.3	[39,42)
61.3	68.1	[60,63)
61	65.6	[60,63)
66.1	68.2	[66,69)
57.3	49.8	[57,60)
60.2	65.9	[60,63)
60.9	62.4	[60,63)
27.2	32.9	[27,30)
44.6	37.9	[42,45)
73.7	64.2	[72,75)
41.2	46.9	[39,42)
40.7	31.5	[39,42)
66.4	69.2	[66,69)
50.6	52.7	[48,51)
46.9	47.4	[45,48)
81.4	74	[81,84)
26.9	24.1	[24,27)
44.9	40.1	[42,45)
49	40.4	[48,51)
60.8	54.5	[60,63)
54.1	54.8	[54,57)
44.4	41.9	[42,45)
50.2	55.9	[48,51)
43	38.2	[42,45)
34.7	29.3	[33,36)
31.5	34.2	[30,33)
69.6	70	[69,72)
47.7	54.5	[45,48)
57.4	47.2	[57,60)
40.3	47.7	[39,42)
58.1	63.3	[57,60)
63.6	65.7	[63,66)
34.2	35.3	[33,36)
33.8	29.7	[33,36)
55.9	51	[54,57)
24.6	36.8	[24,27)
70.3	65.7	[69,72)
58.7	60.5	[57,60)
47	51.3	[45,48)
52.4	32.7	[51,54)
40.9	53.1	[39,42)
49.2	48.6	[48,51)
52.5	53.8	[51,54)
69.1	74.6	[69,72)
55.8	54.2	[54,57)
66.8	72.1	[66,69)
70.5	72.3	[69,72)
31.3	33.5	[30,33)
46.7	54	[45,48)
67	76.6	[66,69)
65.2	65	[63,66)
50.9	47.4	[48,51)
72.2	73.1	[72,75)
44.7	45.1	[42,45)
46.3	44.9	[45,48)
53.5	46.7	[51,54)
31.3	33.6	[30,33)
58.6	56.8	[57,60)
64.6	74.3	[63,66)
39.7	52.6	[39,42)
67.2	76.4	[66,69)
63.5	70.3	[63,66)
49.2	44.6	[48,51)
51.7	61.5	[51,54)
65.1	64.6	[63,66)
31.2	32.8	[30,33)
78.3	74.7	[78,81)
72.4	78.3	[72,75)
62.5	63.8	[60,63)
55.7	54.7	[54,57)
64.8	65.1	[63,66)
63.3	74.5	[63,66)
48.9	50.1	[48,51)
48	46.4	[48,51)
39.1	43.5	[39,42)
40.2	49	[39,42)
27.7	25.4	[27,30)
49.3	50.8	[48,51)
32.2	31.3	[30,33)
67.7	72	[66,69)
49.6	49.4	[48,51)
59.2	65	[57,60)
71.5	71.1	[69,72)
59.7	65.2	[57,60)
55	63.3	[54,57)
42.4	42.8	[42,45)
42.2	36.1	[42,45)
55.4	47.9	[54,57)
26.5	25.3	[24,27)
54.6	42.2	[54,57)
45.5	39	[45,48)
46.9	50.8	[45,48)
60.8	54.6	[60,63)
73.6	70.2	[72,75)
41.5	50.4	[39,42)
38.1	44.9	[36,39)
50	50	[48,51)
52.6	58.5	[51,54)
67.6	75.5	[66,69)
77	68.8	[75,78)
47.9	54.7	[45,48)
30.8	33.9	[30,33)
61.1	56.3	[60,63)
59.4	61.8	[57,60)
30.9	31.1	[30,33)
57.4	58	[57,60)
51.8	65.1	[51,54)
80	70.5	[78,81)
62.3	60.6	[60,63)
66.9	64.4	[66,69)
60.9	56.7	[60,63)
73.9	68.2	[72,75)
45	41.2	[45,48)
64.9	65.1	[63,66)
65.7	60.5	[63,66)
47.9	51.6	[45,48)
56.9	46	[54,57)
54.1	54.4	[54,57)
41.5	50.1	[39,42)
71.8	75.3	[69,72)
49.7	52.7	[48,51)
70.9	71.6	[69,72)
77.2	78	[75,78)
50.5	54.7	[48,51)
60.6	65.3	[60,63)
61.7	63.5	[60,63)
36	32.1	[36,39)
56.4	61.4	[54,57)
61.5	57	[60,63)
64.2	67.1	[63,66)
68.1	62.4	[66,69)
79.9	72.9	[78,81)
65	63.2	[63,66)
69.6	66.6	[69,72)
40.7	36.9	[39,42)
50	46.7	[48,51)
31	38	[30,33)
61.1	70.3	[60,63)
55.5	56.4	[54,57)
55.8	50.6	[54,57)
60.8	61.4	[60,63)
47.1	41.9	[45,48)
47.8	40.7	[45,48)
64.6	74.7	[63,66)
47.4	51.3	[45,48)
65.4	68.7	[63,66)
52.1	40.8	[51,54)
57.5	56.8	[57,60)
50.7	47.3	[48,51)
34.9	25.7	[33,36)
36.2	33.5	[36,39)
60.7	59.2	[60,63)
63	62	[63,66)
65.6	73.1	[63,66)
49.9	57.4	[48,51)
41.5	41.3	[39,42)
68.6	69.9	[66,69)
57.5	61.4	[57,60)
39.5	39.6	[39,42)
45.4	39.5	[45,48)
47.9	40.6	[45,48)
31.9	28.3	[30,33)
77.1	68.7	[75,78)
65.5	57.8	[63,66)
45	49.3	[45,48)
31	36	[30,33)
42.2	46.3	[42,45)
35.1	32.4	[33,36)
56.2	54.1	[54,57)
67.7	65	[66,69)
31.8	27.3	[30,33)
33.4	35.2	[33,36)
71.6	74.9	[69,72)
54.5	39.7	[54,57)
44.9	40.4	[42,45)
39.9	31.1	[39,42)
71.7	69.5	[69,72)
46	47.7	[45,48)
69.8	69.8	[69,72)
42.5	49.3	[42,45)
37.8	34.5	[36,39)
48.7	50.5	[48,51)
63.4	63.9	[63,66)
57.1	56.6	[57,60)
27.6	24	[27,30)
21.7	24.4	[21,24)
69.7	74.9	[69,72)
43.5	39.3	[42,45)
49.6	49.4	[48,51)
23.1	25.4	[21,24)
58.8	51.9	[57,60)
31.3	28	[30,33)
50.2	45.2	[48,51)
64	70.5	[63,66)
72	71.5	[72,75)
68.2	63.2	[66,69)
63.5	64.5	[63,66)
53.5	48.5	[51,54)
27.8	40.3	[27,30)
26.9	22.1	[24,27)
64.8	64.7	[63,66)
70	74.4	[69,72)
65.6	60.4	[63,66)
55.4	50.4	[54,57)
68.1	66.8	[66,69)
69.3	68	[69,72)
30.9	30.6	[30,33)
40.3	36.4	[39,42)
65.7	61.5	[63,66)
64.9	62.9	[63,66)
35.2	36.2	[33,36)
45	40.4	[45,48)
23.5	22.4	[21,24)
69.5	70.6	[69,72)
70.7	71.9	[69,72)
44.9	45.8	[42,45)
63	62.8	[63,66)
61.5	59.9	[60,63)
48.2	42.2	[48,51)
56.9	56.4	[54,57)
46	43.4	[45,48)
45.6	35.2	[45,48)
43.4	47.3	[42,45)
53	48	[51,54)
53.9	57.7	[51,54)
54.5	66.7	[54,57)
65.5	67.5	[63,66)
48.3	43.5	[48,51)
61.4	66.6	[60,63)
53.7	49.2	[51,54)
62.8	74	[60,63)
62.7	59	[60,63)
44.3	49.9	[42,45)
32.7	32	[30,33)
45.5	40.1	[45,48)
41.3	34.2	[39,42)
64.1	59.8	[63,66)
55.5	58.8	[54,57)
39	47.9	[39,42)
64.8	61.6	[63,66)
46.9	45.7	[45,48)
40.8	47.9	[39,42)
47.1	49.1	[45,48)
65.8	66.8	[63,66)
52.2	50	[51,54)
44	45.1	[42,45)
62.9	62.5	[60,63)
74.2	76.3	[72,75)
72.2	72	[72,75)
48.2	49.2	[48,51)
54.6	54.8	[54,57)
34.5	42	[33,36)
60.4	61.4	[60,63)
67.7	60.7	[66,69)
49.8	59.7	[48,51)
54.5	52.5	[54,57)
66	68.8	[66,69)
66.8	68.7	[66,69)
50.9	52	[48,51)
73.3	74.1	[72,75)
36.7	31.5	[36,39)
66.5	68	[66,69)
55	50	[54,57)
70.1	77.4	[69,72)
30.7	39.9	[30,33)
30.9	28.9	[30,33)
48.2	43.5	[48,51)
55.4	49.2	[54,57)
41.9	44.6	[39,42)
49.5	56.5	[48,51)
61.1	43.3	[60,63)
53.8	47	[51,54)
73.4	68.4	[72,75)
72.8	65.6	[72,75)
31.9	31.7	[30,33)
51.2	48.8	[51,54)
27.9	26.8	[27,30)
56.2	53.8	[54,57)
47	47.5	[45,48)
80.3	75.4	[78,81)
44.4	46.2	[42,45)
65.9	65.8	[63,66)
76.3	73.9	[75,78)
57.7	52.4	[57,60)
19.9	22	[18,21)
37.6	34.7	[36,39)
51.7	54.5	[51,54)
39.9	32.3	[39,42)
30.9	33.2	[30,33)
48.9	56.4	[48,51)
40.3	37.4	[39,42)
65.7	70.2	[63,66)
66.8	73.3	[66,69)
38.8	33	[36,39)
39.3	34.7	[39,42)
43.1	48.2	[42,45)
42.4	39.6	[42,45)
64.4	70.3	[63,66)
64.6	62.9	[63,66)
66.5	75.2	[66,69)
49	43.4	[48,51)
62.3	62.6	[60,63)
69.2	68.8	[69,72)
58.5	52.8	[57,60)
25.5	26.6	[24,27)
49.1	49.7	[48,51)
39.2	31.3	[39,42)
47.2	42.3	[45,48)
26.4	34.1	[24,27)
60.3	64.6	[60,63)
38.6	44.8	[36,39)
42.2	43.7	[42,45)
29.4	33.2	[27,30)
37.7	39.5	[36,39)
73.2	68.6	[72,75)
46.3	50.1	[45,48)
46	45.6	[45,48)
67	63.7	[66,69)
39.4	40.9	[39,42)
63.7	66.2	[63,66)
42.8	47.7	[42,45)
51.2	56	[51,54)
48.5	42.7	[48,51)
30.2	30.9	[30,33)
68.3	72.2	[66,69)
67.2	71.3	[66,69)
52.4	73.9	[51,54)
49.8	43.4	[48,51)
76	74.5	[75,78)
61.4	57.1	[60,63)
51.3	51	[51,54)
67.6	72.6	[66,69)
65.3	61.3	[63,66)
50.8	52.5	[48,51)
50.2	56.3	[48,51)
26.9	32.8	[24,27)
63.7	60.3	[63,66)
68.2	70.1	[66,69)
28.1	28.3	[27,30)
62.6	62.2	[60,63)
31.5	38.2	[30,33)
56.5	49.7	[54,57)
64.4	67.6	[63,66)
52.3	68.1	[51,54)
57.5	63	[57,60)
73.7	62.5	[72,75)
18.9	28.2	[18,21)
52.2	49.3	[51,54)
38.6	33.5	[36,39)
45.6	37.8	[45,48)
46.2	48.5	[45,48)
69.8	68.8	[69,72)
67.7	68	[66,69)
58	56.1	[57,60)
40.5	31.2	[39,42)
36	34.4	[36,39)
68.8	71.9	[66,69)
56.1	65.1	[54,57)
60.3	72.2	[60,63)
50.8	52.3	[48,51)
46	53.8	[45,48)
52.7	57.6	[51,54)
39.3	38.3	[39,42)
51.1	43.2	[51,54)
63.3	68.4	[63,66)
49.6	50.2	[48,51)
34.8	29.6	[33,36)
45.1	40.3	[45,48)
47.6	54.8	[45,48)
43	47.7	[42,45)
38.6	44.3	[36,39)
27.7	32.6	[27,30)
42.4	42.6	[42,45)
49	52.9	[48,51)
60.2	71.5	[60,63)
54.7	52	[54,57)
47.2	36.6	[45,48)
69.5	74.4	[69,72)
61.2	60.2	[60,63)
47.2	50.2	[45,48)
44.7	43.3	[42,45)
73.3	71.2	[72,75)
26.1	22.1	[24,27)
52.1	53	[51,54)
59.2	73.8	[57,60)
67.5	70.1	[66,69)
65.6	68	[63,66)
39.9	48.1	[39,42)
43.3	42.7	[42,45)
63.2	65.3	[63,66)
63.1	72.4	[63,66)
47.1	40.4	[45,48)
49.4	48.5	[48,51)
59.6	59	[57,60)
64.6	68.9	[63,66)
27.2	28	[27,30)
51.8	57.8	[51,54)
44.8	39.8	[42,45)
68.2	72.3	[66,69)
55.9	49.3	[54,57)
44.6	44.9	[42,45)
37.5	46.1	[36,39)
38.5	37.6	[36,39)
67.1	67.2	[66,69)
64.6	71.3	[63,66)
35.2	25	[33,36)
80.1	75.6	[78,81)
40.3	39	[39,42)
67.5	72.4	[66,69)
46.8	45.8	[45,48)
50.2	53	[48,51)
32.2	37.5	[30,33)
34.2	30.7	[33,36)
43.3	37	[42,45)
25.9	29.9	[24,27)
66.5	71.2	[66,69)
72.4	68.8	[72,75)
63.6	70.9	[63,66)
56.3	51.3	[54,57)
59.7	62.5	[57,60)
74.7	72.1	[72,75)
41.8	45	[39,42)
77.9	69.1	[75,78)
71.5	67.4	[69,72)
47.1	43	[45,48)
64.5	67	[63,66)
30.3	35.4	[30,33)
49.4	54.9	[48,51)
68.8	67.9	[66,69)
44.6	42.6	[42,45)
59.1	61.2	[57,60)
51.8	47.1	[51,54)
34.3	33.6	[33,36)
43.9	48.7	[42,45)
35.5	33.5	[33,36)
31.4	27.5	[30,33)
62.8	50.5	[60,63)
73.5	66.4	[72,75)
74.9	69.2	[72,75)
51.8	50.2	[51,54)
52.2	49.5	[51,54)
37.8	40.1	[36,39)
45.6	45.9	[45,48)
57.3	63.7	[57,60)
54.8	52	[54,57)
45	35.4	[45,48)
64.2	68.6	[63,66)
37.5	34.7	[36,39)
18.8	23.9	[18,21)
24.7	31.5	[24,27)
42.1	47.9	[42,45)
65.6	70.5	[63,66)
68.8	60	[66,69)
31.9	30	[30,33)
49.5	44.9	[48,51)
68.8	56.5	[66,69)
46.1	47.2	[45,48)
34.8	37.9	[33,36)
50.8	56	[48,51)
68.1	69.2	[66,69)
46.5	47.9	[45,48)
59.2	57.7	[57,60)
29.6	35	[27,30)
59.2	55	[57,60)
63.1	70.1	[63,66)
69.2	68.4	[69,72)
69.4	66.1	[69,72)
61.8	75.8	[60,63)
47.4	46.1	[45,48)
22.4	30	[21,24)
79.2	69	[78,81)
59.3	61.6	[57,60)
43.8	43.6	[42,45)
59.3	65.1	[57,60)
72.7	76.4	[72,75)
69.5	66.8	[69,72)
62.3	65.8	[60,63)
55.2	50.8	[54,57)
36.5	33.7	[36,39)
27.5	27.3	[27,30)
60	47.9	[60,63)
61.6	68.2	[60,63)
70.5	68.3	[69,72)
72.8	74.6	[72,75)
61.3	55.4	[60,63)
70.6	75.3	[69,72)
65.7	66	[63,66)
69.1	65.8	[69,72)
53.4	55.2	[51,54)
63	68.3	[63,66)
44	47.5	[42,45)
53.6	55.6	[51,54)
38.9	32.8	[36,39)
48.2	39.7	[48,51)
52.7	55.8	[51,54)
69.1	71	[69,72)
30.6	34.4	[30,33)
49.8	40.9	[48,51)
67	75.7	[66,69)
28.5	30.3	[27,30)
69.8	70.3	[69,72)
66.3	64.6	[66,69)
70.4	69.5	[69,72)
39.1	41	[39,42)
49.8	46.3	[48,51)
55.6	61.2	[54,57)
46.6	49.1	[45,48)
51.3	52.5	[51,54)
42.6	39.6	[42,45)
70.7	66	[69,72)
29.6	29.5	[27,30)
69.5	72.8	[69,72)
55.7	47.9	[54,57)
73.7	68.6	[72,75)
57.7	62.7	[57,60)
56.9	55.5	[54,57)
53.1	50.2	[51,54)
48.1	45.6	[48,51)
47.1	50	[45,48)
51.6	47.4	[51,54)
71.7	72.6	[69,72)
46.2	48.3	[45,48)
40.3	40.2	[39,42)
40	50.7	[39,42)
41.1	49.2	[39,42)
30.5	32.6	[30,33)
39.8	51.1	[39,42)
76.6	69.4	[75,78)
38.6	36.4	[36,39)
62.7	60.7	[60,63)
36.3	33.1	[36,39)
52	48.7	[51,54)
54.4	64.6	[54,57)
72	73.6	[72,75)
65	62.1	[63,66)
52.9	51.9	[51,54)
47	52	[45,48)
26.4	17.4	[24,27)
68	66.4	[66,69)
29.9	31.7	[27,30)
44.4	42.9	[42,45)
68.8	71.3	[66,69)
62.7	62.5	[60,63)
45.9	40.9	[45,48)
50.9	46.1	[48,51)
43.7	40.1	[42,45)
38.8	33.1	[36,39)
58.3	58.8	[57,60)
60	61.2	[60,63)
33.1	34.7	[33,36)
31.9	25.9	[30,33)
51	55.4	[51,54)
59.7	59.3	[57,60)
56.8	59.5	[54,57)
37.2	39.5	[36,39)
68.1	70	[66,69)
72.1	66	[72,75)
44.6	45.9	[42,45)
51.8	52.3	[51,54)
47	50.4	[45,48)
71.7	68.1	[69,72)
56.5	50.1	[54,57)
68.3	67.2	[66,69)
45.4	46.7	[45,48)
45.9	48.8	[45,48)
58.2	52.1	[57,60)
55.8	54.4	[54,57)
59.4	62	[57,60)
64.2	72.8	[63,66)
50.8	53.5	[48,51)
37	37	[36,39)
38.8	39.3	[36,39)
72.9	67.6	[72,75)
64.4	66.1	[63,66)
36.4	39.8	[36,39)
76.2	72.1	[75,78)
31.7	31.1	[30,33)
42.4	52	[42,45)
66	67.1	[66,69)
46.7	38.6	[45,48)
69	74.6	[69,72)
66	73.3	[66,69)
67	66.8	[66,69)
44.2	51.6	[42,45)
53.1	61.7	[51,54)
55.4	52.3	[54,57)
22.6	27.7	[21,24)
76	74.2	[75,78)
54.6	56.1	[54,57)
65.9	65.4	[63,66)
56.4	57.4	[54,57)
61.3	72.5	[60,63)
47.9	50.1	[45,48)
52.9	49.4	[51,54)
39.2	36.7	[39,42)
56.3	53.6	[54,57)
33.7	35.8	[33,36)
32.7	34.2	[30,33)
28.4	35.7	[27,30)
28.7	31.7	[27,30)
66.8	65.4	[66,69)
64	67.4	[63,66)
48.4	46.4	[48,51)
75.5	74.8	[75,78)
47.1	41.7	[45,48)
46.6	44.8	[45,48)
51.8	43.2	[51,54)
22.8	24.7	[21,24)
55.7	56.2	[54,57)
36.5	30	[36,39)
62	66.7	[60,63)
71.4	66.6	[69,72)
60	69.2	[60,63)
45.3	51.1	[45,48)
51.2	61.1	[51,54)
47.4	52.2	[45,48)
64.7	60.5	[63,66)
41.6	39.9	[39,42)
29.6	31.6	[27,30)
65.9	64.4	[63,66)
68	68.9	[66,69)
48.5	53.8	[48,51)
53.6	57.3	[51,54)
39.1	33.5	[39,42)
53.6	51.2	[51,54)
43.7	41.9	[42,45)
44.1	37.1	[42,45)
54.8	54.1	[54,57)
76.8	73.7	[75,78)
36	40.5	[36,39)
41.2	48.1	[39,42)
53.8	43.8	[51,54)
72	74.9	[72,75)
30.8	30.2	[30,33)
80.5	75	[78,81)
64	69.8	[63,66)
44.2	45.9	[42,45)
38.8	37.3	[36,39)
55.4	51.9	[54,57)
49	49.6	[48,51)
67.1	63.2	[66,69)
45.2	48.5	[45,48)
67	71.8	[66,69)
71.8	63.1	[69,72)
53.8	45.4	[51,54)
66.6	57.6	[66,69)
31.2	26.9	[30,33)
63.8	74.7	[63,66)
60.1	54.7	[60,63)
39	35.2	[39,42)
54.7	56.2	[54,57)
30.9	33.6	[30,33)
20.7	29.9	[18,21)
56	60.5	[54,57)
70	70.5	[69,72)
26.6	34.7	[24,27)
55.3	46.7	[54,57)
35.3	36.3	[33,36)
35.1	31.8	[33,36)
57.2	59.7	[57,60)
26.8	26.3	[24,27)
39.5	45.2	[39,42)
60.5	68.7	[60,63)
59	56.5	[57,60)
44.3	47.4	[42,45)
21.2	37.9	[21,24)
80.7	72.8	[78,81)
31.6	34.2	[30,33)
25.3	28.3	[24,27)
56	56	[54,57)
67.3	61.2	[66,69)
33.3	29.7	[33,36)
75	72.4	[75,78)
26.7	28.9	[24,27)
43.9	47	[42,45)
39.4	39.1	[39,42)
36	43.3	[36,39)
66.3	60.6	[66,69)
27.3	31.7	[27,30)
80.7	76	[78,81)
68.7	72.8	[66,69)
32.6	29.7	[30,33)
37.5	35	[36,39)
38	49.6	[36,39)
72.8	73.3	[72,75)
41.8	41.7	[39,42)
73.5	75	[72,75)
22.3	23.9	[21,24)
59.9	57.8	[57,60)
73	75.4	[72,75)
38.2	38.4	[36,39)
30.5	27.6	[30,33)
73.3	71.9	[72,75)
68.9	74.1	[66,69)
73.4	71.5	[72,75)
73	75.6	[72,75)
68.9	72.8	[66,69)
59.3	58	[57,60)
53.1	55.6	[51,54)
52.5	49.7	[51,54)
58	66	[57,60)
40.4	40.6	[39,42)
64.7	75.3	[63,66)
59.6	66	[57,60)
57.3	63.5	[57,60)
45.3	47.8	[45,48)
58.6	69.8	[57,60)
49.9	41.4	[48,51)
31.1	32	[30,33)
73.6	73.5	[72,75)
57.4	48.7	[57,60)
33.5	43.6	[33,36)
23.6	29.3	[21,24)
71.5	68.8	[69,72)
37.1	35.3	[36,39)
51.9	58.1	[51,54)
35.2	30.8	[33,36)
45.2	45.9	[45,48)
56.8	61.7	[54,57)
52.8	50.4	[51,54)
57.1	49.6	[57,60)
30.7	27.7	[30,33)
59.2	56.5	[57,60)
37.5	34.1	[36,39)
27.9	23.5	[27,30)
29.5	32.2	[27,30)
61	52.1	[60,63)
75.9	73.3	[75,78)
66.7	65.4	[66,69)
47.6	48.5	[45,48)
76.2	73.6	[75,78)
63.6	69	[63,66)
50.8	54	[48,51)
27	35.7	[27,30)
61	67.6	[60,63)
64.1	70.5	[63,66)
34.3	42.8	[33,36)
57.3	40.8	[57,60)
79.4	73.3	[78,81)
61.5	64.9	[60,63)
39.9	36.1	[39,42)
67.6	71.9	[66,69)
18.2	18.6	[18,21)
60.4	67.1	[60,63)
71.1	74	[69,72)
41.8	41	[39,42)
68.3	65.1	[66,69)
39.2	54.1	[39,42)
44.3	47	[42,45)
29.9	36.4	[27,30)
60.8	63.7	[60,63)
35.9	38.1	[33,36)
44.4	44.1	[42,45)
35.8	28.7	[33,36)
66.2	75.4	[66,69)
53.7	57.5	[51,54)
37.4	39	[36,39)
28.6	29.6	[27,30)
60.5	66.6	[60,63)
54.2	50.5	[54,57)
57.5	56.4	[57,60)
70.7	67.6	[69,72)
49.8	52.8	[48,51)
62.6	46.7	[60,63)
55.2	53.9	[54,57)
57.9	61.8	[57,60)
30.4	37	[30,33)
70.2	74.2	[69,72)
48.2	50	[48,51)
53.9	53.2	[51,54)
59.1	56.3	[57,60)
