CA	organ_age	Age_group
55.1	66.7	[54,57)
60.8	69	[60,63)
42.2	48.1	[42,45)
67.4	63.7	[66,69)
35.2	33.1	[33,36)
70.2	73.3	[69,72)
34	37.4	[33,36)
68	71.5	[66,69)
25.3	27	[24,27)
28.4	29.6	[27,30)
49.3	53.3	[48,51)
33.9	32.2	[33,36)
73.4	69.1	[72,75)
29.4	34.3	[27,30)
43	48	[42,45)
56.4	69.1	[54,57)
72.8	68.7	[72,75)
46.4	34.4	[45,48)
35.3	37	[33,36)
62.8	74.2	[60,63)
18.2	21.4	[18,21)
44.2	42	[42,45)
40.8	39.1	[39,42)
44.7	49	[42,45)
65.5	66	[63,66)
48.7	49.7	[48,51)
53.3	60.1	[51,54)
57.6	58.1	[57,60)
74.1	70.5	[72,75)
40.9	36.3	[39,42)
43.2	42.1	[42,45)
54.4	59.3	[54,57)
74.8	79.8	[72,75)
75.5	75.4	[75,78)
74.2	72.9	[72,75)
75	69.8	[75,78)
59.3	50.8	[57,60)
31	34.3	[30,33)
46.8	54	[45,48)
65.9	61.1	[63,66)
53.5	52	[51,54)
66.7	69.9	[66,69)
45.9	50	[45,48)
71.5	73.7	[69,72)
74	76.6	[72,75)
35.5	33.5	[33,36)
74.9	72.6	[72,75)
57.8	56.2	[57,60)
38	29.9	[36,39)
55.7	61.2	[54,57)
63.7	56.2	[63,66)
47.5	37.4	[45,48)
59.3	59.7	[57,60)
60.9	71.2	[60,63)
66.9	59.9	[66,69)
61.7	70.4	[60,63)
35.6	33.5	[33,36)
51	49.4	[51,54)
75.2	65.7	[75,78)
79.3	76.8	[78,81)
51.4	47.2	[51,54)
42.6	37.9	[42,45)
48.7	51.8	[48,51)
34.8	35.3	[33,36)
66.8	70.2	[66,69)
40.6	48.3	[39,42)
48	50.7	[48,51)
47.6	40.2	[45,48)
56.8	52.5	[54,57)
71.7	66	[69,72)
65.1	62.8	[63,66)
54.4	49.9	[54,57)
58.3	52.3	[57,60)
22.3	20.6	[21,24)
70.9	74.2	[69,72)
52.4	45.9	[51,54)
33.5	29.8	[33,36)
63.7	56.4	[63,66)
51.5	51.4	[51,54)
57.5	49.7	[57,60)
49.4	53.6	[48,51)
64.3	56.3	[63,66)
49.6	52.9	[48,51)
48.3	45.6	[48,51)
48	45.8	[48,51)
56.9	58.5	[54,57)
73.8	73.6	[72,75)
60.2	63	[60,63)
46.8	47	[45,48)
70.2	66.1	[69,72)
53.8	51.1	[51,54)
44	45	[42,45)
51.7	51.6	[51,54)
53.5	50.2	[51,54)
37.2	45.1	[36,39)
30	32.5	[30,33)
27.8	31.8	[27,30)
60	54.1	[60,63)
65.6	74.5	[63,66)
63.4	65.3	[63,66)
43.1	45.1	[42,45)
71.7	73.2	[69,72)
23.4	25.1	[21,24)
56.1	64.1	[54,57)
21.6	29	[21,24)
69.1	70.3	[69,72)
48.9	54.2	[48,51)
26.3	31.5	[24,27)
36	34.9	[36,39)
53.6	53.3	[51,54)
70.9	78.2	[69,72)
54.1	55.6	[54,57)
49.2	54	[48,51)
46.4	47.6	[45,48)
66.3	66.9	[66,69)
51.1	54.6	[51,54)
64.4	67.7	[63,66)
70.9	73.3	[69,72)
65.3	72.7	[63,66)
73.8	74.4	[72,75)
53.9	50.1	[51,54)
45.3	57.8	[45,48)
36.2	36.2	[36,39)
44.8	57.4	[42,45)
43.4	48.3	[42,45)
69.4	69.3	[69,72)
45	49.5	[45,48)
58.9	65.1	[57,60)
64.4	69.7	[63,66)
66	69.6	[66,69)
65.5	63.7	[63,66)
33	34.4	[33,36)
36.9	35.9	[36,39)
53.8	52.6	[51,54)
48.9	48.4	[48,51)
46.5	43.1	[45,48)
71.8	65.4	[69,72)
59	56	[57,60)
46.3	50.8	[45,48)
52	48.2	[51,54)
74.4	72.2	[72,75)
52	39.8	[51,54)
65	57.2	[63,66)
70.7	69.1	[69,72)
32.5	33.2	[30,33)
60.2	60.5	[60,63)
55	52	[54,57)
50.9	52.1	[48,51)
44.6	47.4	[42,45)
39.1	32.1	[39,42)
33.5	34.4	[33,36)
64.8	76.7	[63,66)
27.2	26	[27,30)
38.2	34.6	[36,39)
45.4	55.8	[45,48)
31.9	33.6	[30,33)
38.3	44.9	[36,39)
29.1	23.4	[27,30)
56.3	56.2	[54,57)
30.3	29.7	[30,33)
61	59.9	[60,63)
62.2	60.6	[60,63)
67.8	68.1	[66,69)
44.4	41.6	[42,45)
35.6	34.2	[33,36)
54.6	64.9	[54,57)
69.1	75.7	[69,72)
71.5	74.6	[69,72)
40.5	36.7	[39,42)
42.7	42.3	[42,45)
73.4	68.3	[72,75)
48.1	48	[48,51)
27.4	29.3	[27,30)
70.7	67.7	[69,72)
69.2	65	[69,72)
55.8	53.6	[54,57)
55.5	48.2	[54,57)
55.2	68.4	[54,57)
66	66.3	[66,69)
66.9	64.8	[66,69)
33.4	23.5	[33,36)
54.5	58.2	[54,57)
44.6	46.3	[42,45)
37.3	34.8	[36,39)
69.4	63.7	[69,72)
69.5	68.3	[69,72)
49.8	54.5	[48,51)
77.5	76	[75,78)
69.6	65.9	[69,72)
63.9	70.9	[63,66)
51.4	57.2	[51,54)
53.3	50.3	[51,54)
36.4	32.9	[36,39)
45.3	35.8	[45,48)
44.9	42.5	[42,45)
67.1	66.8	[66,69)
32.2	36	[30,33)
50	57.1	[48,51)
63	65.2	[63,66)
32.9	26.1	[30,33)
49.5	43.1	[48,51)
65.6	62.9	[63,66)
55.4	58.2	[54,57)
60.6	51.3	[60,63)
32.1	34.4	[30,33)
70.5	70.8	[69,72)
74	74.6	[72,75)
59.2	66.7	[57,60)
60.4	65	[60,63)
70	75	[69,72)
57.8	61.8	[57,60)
36.5	29.4	[36,39)
49.6	50	[48,51)
65.5	73.6	[63,66)
46.7	45.6	[45,48)
66	55.4	[66,69)
61.4	71	[60,63)
33.7	39.1	[33,36)
52.8	47.4	[51,54)
23.7	19.4	[21,24)
40.5	36.6	[39,42)
71.9	69.4	[69,72)
52.8	47.3	[51,54)
32.8	35.1	[30,33)
54.8	58.2	[54,57)
33.3	32	[33,36)
41.5	48	[39,42)
71.1	61.3	[69,72)
39.2	34	[39,42)
57.8	55.1	[57,60)
55.9	56.3	[54,57)
28.7	34.4	[27,30)
65.7	68.5	[63,66)
52	46	[51,54)
54.8	39.3	[54,57)
48.2	55.9	[48,51)
79	71.9	[78,81)
43.5	50.2	[42,45)
53	54.1	[51,54)
31.6	31.2	[30,33)
59.4	51.8	[57,60)
49.9	52.9	[48,51)
41.7	44.9	[39,42)
51.9	47.3	[51,54)
55.3	53.2	[54,57)
47.4	53.2	[45,48)
32.8	34.8	[30,33)
69.7	70.1	[69,72)
50.8	60	[48,51)
48.5	42.4	[48,51)
47.4	49.6	[45,48)
67.7	73	[66,69)
65.3	73.2	[63,66)
54.6	56.9	[54,57)
35.7	33	[33,36)
55.6	63.5	[54,57)
42.5	32.2	[42,45)
51.4	54.8	[51,54)
68.9	69.4	[66,69)
35.5	30.5	[33,36)
44.4	38.6	[42,45)
69.3	71.8	[69,72)
58.3	54.9	[57,60)
29.7	32.1	[27,30)
55	50.6	[54,57)
39.4	38.6	[39,42)
68.8	66.3	[66,69)
47.5	46.2	[45,48)
48.4	36.3	[48,51)
26.3	22.5	[24,27)
73.7	69.1	[72,75)
72.7	60.7	[72,75)
77.9	65.3	[75,78)
46.5	47.8	[45,48)
55.7	58.5	[54,57)
63	62.3	[63,66)
54.8	51.3	[54,57)
39.3	46.2	[39,42)
36.3	28.3	[36,39)
50.7	46	[48,51)
43.8	44.1	[42,45)
34.2	30.3	[33,36)
70.2	70.6	[69,72)
29.6	22.2	[27,30)
31.8	23.5	[30,33)
54.9	52.5	[54,57)
36.8	36.9	[36,39)
48.6	41.9	[48,51)
56.5	54.8	[54,57)
58.1	60	[57,60)
53.4	53.4	[51,54)
48.5	50.5	[48,51)
39.2	37.5	[39,42)
75.2	70.1	[75,78)
56.3	58.2	[54,57)
35.8	29.1	[33,36)
76.1	79.9	[75,78)
47.8	51.6	[45,48)
50.7	55.2	[48,51)
60.9	68.9	[60,63)
34.1	44.7	[33,36)
52.6	57.8	[51,54)
49	54	[48,51)
65.7	69.5	[63,66)
54.1	53.7	[54,57)
32.5	39.4	[30,33)
46.6	47.7	[45,48)
39.3	46.4	[39,42)
56.4	62.8	[54,57)
65.4	69.4	[63,66)
26.4	28.3	[24,27)
41.2	44.5	[39,42)
40.3	28	[39,42)
49.2	41.9	[48,51)
40.5	40.8	[39,42)
37.7	35.4	[36,39)
66	63.8	[66,69)
75.6	71.6	[75,78)
53.3	46.9	[51,54)
72.3	72.4	[72,75)
57.8	63.2	[57,60)
65	67	[63,66)
62.7	66.3	[60,63)
55.2	55	[54,57)
61.6	53.6	[60,63)
66.2	72.5	[66,69)
58.2	62.8	[57,60)
66.2	66.7	[66,69)
60.5	70.4	[60,63)
31.7	30.3	[30,33)
26.5	28.9	[24,27)
54.9	52.1	[54,57)
63.3	69.4	[63,66)
49.5	42	[48,51)
37.5	35.6	[36,39)
28.3	36.9	[27,30)
50	57.4	[48,51)
54.3	47	[54,57)
44.6	35.4	[42,45)
50.6	57.1	[48,51)
48.1	45.4	[48,51)
73	81.2	[72,75)
76.6	66	[75,78)
50.5	52	[48,51)
48.3	52.8	[48,51)
60.8	75.6	[60,63)
71.5	66.8	[69,72)
67.8	72	[66,69)
65.2	72.9	[63,66)
36.6	35.2	[36,39)
56.8	67.1	[54,57)
54.2	58.1	[54,57)
38.5	40.7	[36,39)
66.1	63.4	[66,69)
37.1	29.4	[36,39)
69.7	74.8	[69,72)
67.1	70.1	[66,69)
42.9	46.9	[42,45)
65.4	64	[63,66)
39.1	38.3	[39,42)
79.1	74.3	[78,81)
58.9	55.2	[57,60)
43.3	39.4	[42,45)
36	41.1	[36,39)
62.3	56	[60,63)
54.1	57.8	[54,57)
33.6	34.2	[33,36)
48.9	53.9	[48,51)
59.5	65	[57,60)
54.5	51.5	[54,57)
35.9	66	[33,36)
58.6	51.2	[57,60)
30.9	31.5	[30,33)
48.2	57.1	[48,51)
60.7	55.8	[60,63)
35.9	33.4	[33,36)
65.3	57.8	[63,66)
32.4	30.1	[30,33)
40.4	34.8	[39,42)
73.2	71.1	[72,75)
40.5	44.7	[39,42)
76.2	71.5	[75,78)
49.8	49.1	[48,51)
70.7	75.9	[69,72)
48	42.1	[48,51)
52.7	45.7	[51,54)
36.3	30.4	[36,39)
43.7	48	[42,45)
69.1	64.5	[69,72)
44.4	52.9	[42,45)
39.9	38.1	[39,42)
42.1	37.4	[42,45)
29.2	31.4	[27,30)
37.1	36.3	[36,39)
72	75.2	[72,75)
56.3	58.5	[54,57)
68.1	56.4	[66,69)
35.8	33.9	[33,36)
73.3	73.5	[72,75)
56.1	55	[54,57)
31.1	33.2	[30,33)
60.5	59.6	[60,63)
68.6	67.4	[66,69)
33.3	34.3	[33,36)
22.9	22.9	[21,24)
34.5	38.3	[33,36)
37.1	39.2	[36,39)
50.9	43.9	[48,51)
27.3	28.2	[27,30)
58.5	68.6	[57,60)
61.9	72.1	[60,63)
67.7	64	[66,69)
56.9	66.1	[54,57)
56.4	72.8	[54,57)
45.6	46.9	[45,48)
62	67.3	[60,63)
56.5	54	[54,57)
57.9	65.6	[57,60)
20.8	28.2	[18,21)
26.8	25.8	[24,27)
58.3	56.4	[57,60)
62.8	61.1	[60,63)
68.9	69	[66,69)
48.2	42.7	[48,51)
74.2	65.5	[72,75)
74.5	69.8	[72,75)
54.9	61.3	[54,57)
42.1	43.6	[42,45)
58.9	63.9	[57,60)
51.2	49.7	[51,54)
60.4	61.4	[60,63)
45.4	50.5	[45,48)
22.1	35.7	[21,24)
41	52.7	[39,42)
33.7	35.6	[33,36)
68.5	65.5	[66,69)
69.8	68.2	[69,72)
62.1	61.1	[60,63)
39.3	42.4	[39,42)
51.4	54.5	[51,54)
28.6	30.3	[27,30)
29.8	35.3	[27,30)
53	48.4	[51,54)
36.4	33	[36,39)
32.7	43	[30,33)
74.1	72.7	[72,75)
54.4	57.5	[54,57)
60.5	49.5	[60,63)
39.6	38.7	[39,42)
58.5	51.5	[57,60)
63.2	66.5	[63,66)
51.8	51.1	[51,54)
70.7	73.8	[69,72)
73.8	73.1	[72,75)
48.9	56.3	[48,51)
60.8	52.9	[60,63)
23.4	22.4	[21,24)
39.1	55.5	[39,42)
68.2	68.5	[66,69)
52	48.9	[51,54)
47.9	53.1	[45,48)
65.6	63.9	[63,66)
55.6	44.3	[54,57)
56.6	60.5	[54,57)
48.4	38.7	[48,51)
56	54.1	[54,57)
52.1	62.4	[51,54)
63.1	68.9	[63,66)
61.6	52.2	[60,63)
24.9	26.9	[24,27)
68.4	73.6	[66,69)
50.9	46.7	[48,51)
71.3	69.1	[69,72)
39.2	40.3	[39,42)
37.4	46.5	[36,39)
34.9	28.9	[33,36)
58.6	66.2	[57,60)
32.5	34.2	[30,33)
30.2	49.4	[30,33)
29.7	29.9	[27,30)
59.6	63.2	[57,60)
59.8	69.4	[57,60)
71.1	65.7	[69,72)
58.9	51.5	[57,60)
66.3	79.3	[66,69)
61.7	61.5	[60,63)
30	38.8	[30,33)
50	50	[48,51)
76.3	68.3	[75,78)
55	52.9	[54,57)
63.3	48.2	[63,66)
50.3	47.6	[48,51)
31.5	35	[30,33)
43.2	41.6	[42,45)
70.5	75.5	[69,72)
63.3	63.5	[63,66)
50.8	42	[48,51)
75.2	71.9	[75,78)
68.8	65.2	[66,69)
57.9	53.6	[57,60)
46.2	39.7	[45,48)
74.9	71.2	[72,75)
40.6	31.8	[39,42)
66	66.3	[66,69)
64.8	72	[63,66)
54.2	56.3	[54,57)
42	42.9	[42,45)
58.2	54.6	[57,60)
39.3	45.8	[39,42)
74.5	71.4	[72,75)
48.6	38.7	[48,51)
70.1	72.8	[69,72)
37.7	39.7	[36,39)
57.1	53.7	[57,60)
28	34.8	[27,30)
39	44.1	[39,42)
70.1	67.7	[69,72)
41.8	41.5	[39,42)
42.8	50.1	[42,45)
76	72.1	[75,78)
41	39.9	[39,42)
74.8	76.3	[72,75)
64.8	71.5	[63,66)
50	45.5	[48,51)
69.6	67.3	[69,72)
66.5	75.9	[66,69)
48.8	45.4	[48,51)
31.4	33.6	[30,33)
54.8	56.4	[54,57)
32.7	32.9	[30,33)
26.7	31	[24,27)
59.3	69.4	[57,60)
72	65.5	[72,75)
68.2	70.7	[66,69)
60.4	65.4	[60,63)
55.8	63.1	[54,57)
53.8	54.1	[51,54)
46.5	45.7	[45,48)
65.4	66.3	[63,66)
57.7	51.5	[57,60)
38.4	48.4	[36,39)
63.7	65.4	[63,66)
30.4	37.3	[30,33)
27.7	26.5	[27,30)
18.2	18.1	[18,21)
45.6	39.8	[45,48)
30.6	33	[30,33)
30.1	39.4	[30,33)
68.4	70.3	[66,69)
49.2	48.1	[48,51)
71.1	49.4	[69,72)
56.5	47.9	[54,57)
35.1	26.9	[33,36)
34.9	34.7	[33,36)
59.6	65.5	[57,60)
50.6	62.3	[48,51)
50.5	51.9	[48,51)
63.4	61.7	[63,66)
51.4	44.3	[51,54)
62.6	72.1	[60,63)
21.1	22.4	[21,24)
41.5	37.3	[39,42)
60	62.1	[60,63)
34.7	39.2	[33,36)
59.7	61.7	[57,60)
44	57	[42,45)
68.6	67.9	[66,69)
48.7	58.8	[48,51)
45.5	51.1	[45,48)
31	23.7	[30,33)
47.9	55	[45,48)
71.9	67.1	[69,72)
58.1	52.9	[57,60)
47.9	44.7	[45,48)
46.7	59.8	[45,48)
50.9	40.4	[48,51)
23.6	18.5	[21,24)
64.8	67.1	[63,66)
61.1	56.3	[60,63)
52.6	58	[51,54)
69.7	70	[69,72)
21.7	21.2	[21,24)
58.6	61.9	[57,60)
66.9	74.5	[66,69)
52.3	50.7	[51,54)
67.6	72.5	[66,69)
54.8	57.6	[54,57)
69.1	71.1	[69,72)
35.7	39.9	[33,36)
30.8	33	[30,33)
32	26.9	[30,33)
61.1	63.4	[60,63)
33.4	34.9	[33,36)
44.8	50.3	[42,45)
31.5	25.9	[30,33)
31.6	38.6	[30,33)
42.8	44.6	[42,45)
58.1	63.5	[57,60)
21.7	25.9	[21,24)
70.1	70.2	[69,72)
64.3	66	[63,66)
53.8	48.3	[51,54)
75.3	76.5	[75,78)
34.4	42.6	[33,36)
77.7	75	[75,78)
48.3	53	[48,51)
45	39.7	[45,48)
45.9	43.5	[45,48)
25.3	26.1	[24,27)
58.9	56.3	[57,60)
64.9	65.1	[63,66)
50	50.6	[48,51)
38.5	47.6	[36,39)
53.9	49.9	[51,54)
55.1	57.8	[54,57)
66.3	74.3	[66,69)
21.7	27.9	[21,24)
33.6	32.2	[33,36)
51.1	50.6	[51,54)
74.1	72.3	[72,75)
24.8	26.4	[24,27)
66.8	66.9	[66,69)
49.4	53.8	[48,51)
39	36.5	[39,42)
72.4	70.3	[72,75)
63.7	61.2	[63,66)
48.6	52.5	[48,51)
47.3	47.3	[45,48)
28.7	35.1	[27,30)
66.4	76.4	[66,69)
44.4	39.8	[42,45)
51.9	54.8	[51,54)
46.1	50.4	[45,48)
49.2	50.7	[48,51)
45.8	47.2	[45,48)
60.5	61.5	[60,63)
50.5	50	[48,51)
67.7	75	[66,69)
38.5	38	[36,39)
52.1	48	[51,54)
48.8	48.7	[48,51)
23.4	26.5	[21,24)
30	35.2	[30,33)
51.8	59	[51,54)
38.4	46.4	[36,39)
38.9	36.6	[36,39)
49.1	45.6	[48,51)
53.9	51.5	[51,54)
45.8	49.4	[45,48)
67.1	69.2	[66,69)
67.6	68.1	[66,69)
52.5	57.3	[51,54)
47.5	54.8	[45,48)
73.8	73.3	[72,75)
65.8	57.5	[63,66)
77.7	74.7	[75,78)
45.9	45.7	[45,48)
47.9	41.9	[45,48)
73.2	81.6	[72,75)
34.4	33.4	[33,36)
18.4	27.9	[18,21)
44.5	43	[42,45)
68.3	72.7	[66,69)
28.7	28.4	[27,30)
63	71.2	[63,66)
57.7	51	[57,60)
39	39.7	[39,42)
62.6	58.8	[60,63)
36.9	24.9	[36,39)
51.9	55.9	[51,54)
54.1	57.3	[54,57)
59.6	66.6	[57,60)
78.1	73.6	[78,81)
66.2	71.3	[66,69)
81.8	69.6	[81,84)
60.4	62.7	[60,63)
52.8	43.8	[51,54)
70	74.2	[69,72)
29.7	35	[27,30)
43.5	35.8	[42,45)
28	31.1	[27,30)
40.1	40.5	[39,42)
41.7	46.4	[39,42)
70.8	63.1	[69,72)
45.7	51.3	[45,48)
73.3	72	[72,75)
42	53.4	[42,45)
62.1	54.5	[60,63)
42.7	40.9	[42,45)
36	31.2	[36,39)
57.3	47.1	[57,60)
71.8	64.5	[69,72)
60.2	68.1	[60,63)
79.8	68.9	[78,81)
56.6	57.1	[54,57)
38.2	36.1	[36,39)
56.7	51.7	[54,57)
49.1	47.6	[48,51)
58.8	73.1	[57,60)
55.9	58.4	[54,57)
51.1	47.5	[51,54)
68.3	67.1	[66,69)
48.8	61.4	[48,51)
34.5	25.5	[33,36)
79.5	70	[78,81)
59.9	56.2	[57,60)
72.6	72.9	[72,75)
76.3	74.6	[75,78)
46.9	43.4	[45,48)
76	75	[75,78)
37	41.1	[36,39)
41.4	38.3	[39,42)
71.9	65.2	[69,72)
37.7	40	[36,39)
75.1	69.4	[75,78)
63	54.8	[63,66)
66.2	72.5	[66,69)
41	35	[39,42)
71.5	70.9	[69,72)
72.5	72.3	[72,75)
60.1	72.7	[60,63)
35.3	32.8	[33,36)
64.9	64.6	[63,66)
63.1	68.5	[63,66)
42.5	51.4	[42,45)
53.4	47.8	[51,54)
66.1	68.8	[66,69)
45	41	[45,48)
54.8	63.4	[54,57)
42.7	40.6	[42,45)
37.6	42.2	[36,39)
37.5	40.5	[36,39)
54.8	53.5	[54,57)
62.1	55.1	[60,63)
54.5	59.4	[54,57)
41.9	40.1	[39,42)
63.5	55.3	[63,66)
41.2	27.6	[39,42)
38	40.5	[36,39)
47.8	47.2	[45,48)
26.9	22.9	[24,27)
63.9	63.5	[63,66)
30.1	30.5	[30,33)
70.2	66.3	[69,72)
64.8	72.8	[63,66)
37.9	39.7	[36,39)
68.1	69.3	[66,69)
70.7	70.7	[69,72)
50.4	47.9	[48,51)
29.4	29.2	[27,30)
38.9	37.9	[36,39)
55	55.4	[54,57)
70.5	71.7	[69,72)
59.9	58.4	[57,60)
50.5	46.5	[48,51)
24.3	21.8	[24,27)
53.3	55.4	[51,54)
72.6	72	[72,75)
47.7	52	[45,48)
36.7	30.2	[36,39)
40.5	41.2	[39,42)
74.3	75.1	[72,75)
26.9	29.1	[24,27)
59.1	59.9	[57,60)
48.2	49.6	[48,51)
31.9	32.8	[30,33)
45.7	49.3	[45,48)
59.6	47.4	[57,60)
30.8	36.1	[30,33)
32.1	35.1	[30,33)
78.7	70	[78,81)
54.9	57.1	[54,57)
47.1	37.2	[45,48)
67.8	70.8	[66,69)
38.1	30.3	[36,39)
57.2	47.3	[57,60)
33.3	35.1	[33,36)
23.7	28.3	[21,24)
58.3	66.8	[57,60)
54.7	46.2	[54,57)
62	72.1	[60,63)
33.3	36.5	[33,36)
51.6	54.8	[51,54)
45.7	40.6	[45,48)
61.2	67.9	[60,63)
24.8	28.3	[24,27)
46.9	51.9	[45,48)
35.2	36.3	[33,36)
71.4	69.5	[69,72)
62.6	62	[60,63)
65	63.1	[63,66)
47.4	47.7	[45,48)
44.2	43.7	[42,45)
68.7	64.5	[66,69)
26.7	27.5	[24,27)
27.4	33.2	[27,30)
69.5	73.1	[69,72)
57	58.2	[57,60)
52.1	58.2	[51,54)
48.1	53.8	[48,51)
46.7	50.6	[45,48)
25.2	29	[24,27)
39.8	37.7	[39,42)
48.4	49.2	[48,51)
54.3	64	[54,57)
66.8	66.3	[66,69)
48.4	55.7	[48,51)
51.5	48.8	[51,54)
36.7	36.1	[36,39)
39.6	35.5	[39,42)
53.4	50.5	[51,54)
53.8	50.3	[51,54)
59.3	53.2	[57,60)
63	68.8	[63,66)
68.6	69.5	[66,69)
72	69.4	[72,75)
25.9	29.5	[24,27)
33.1	36.4	[33,36)
78.1	68.3	[78,81)
35.2	36.5	[33,36)
35.6	33.4	[33,36)
54.3	64.2	[54,57)
36.5	31.3	[36,39)
59.8	72	[57,60)
42.1	37.2	[42,45)
68.9	72.7	[66,69)
59.8	65.3	[57,60)
54.2	55.1	[54,57)
41	44.3	[39,42)
58	57.1	[57,60)
35	32.7	[33,36)
62	69	[60,63)
72.3	76.8	[72,75)
49.9	45	[48,51)
47	41.5	[45,48)
63.8	68	[63,66)
45.9	43.9	[45,48)
41.6	39.8	[39,42)
63.5	69.6	[63,66)
46.6	49.8	[45,48)
68.4	66.6	[66,69)
63	52.1	[63,66)
30.8	37.2	[30,33)
58	55.7	[57,60)
29.4	32.3	[27,30)
76.1	72.1	[75,78)
67.6	66.1	[66,69)
65.9	68.9	[63,66)
68.8	69.2	[66,69)
62.8	62	[60,63)
41.7	43.5	[39,42)
34.2	31.9	[33,36)
53.1	55.4	[51,54)
52.1	55.1	[51,54)
46.3	41.5	[45,48)
52.8	57.4	[51,54)
67.6	57	[66,69)
63	71.1	[63,66)
60.7	68.1	[60,63)
67.2	74.4	[66,69)
52.4	55.2	[51,54)
26.4	28.8	[24,27)
30.9	34.4	[30,33)
32.5	29.9	[30,33)
66.9	67.8	[66,69)
51.3	47.7	[51,54)
42.8	50.4	[42,45)
33.8	31.8	[33,36)
73.4	69.5	[72,75)
39.6	44.9	[39,42)
71.2	68.4	[69,72)
49.2	46.6	[48,51)
75.3	73.8	[75,78)
53.6	46.5	[51,54)
43	43	[42,45)
55.4	54.6	[54,57)
45.4	51.8	[45,48)
69.7	75.8	[69,72)
52	58.3	[51,54)
67.2	64.6	[66,69)
60	72	[60,63)
42.7	39.4	[42,45)
36	39.1	[36,39)
36.5	43.5	[36,39)
73.8	74.7	[72,75)
39.5	34.7	[39,42)
36.2	45.5	[36,39)
52.2	49	[51,54)
35.3	36.9	[33,36)
54.9	53.4	[54,57)
45.1	47.6	[45,48)
29.3	30.1	[27,30)
67.9	72.1	[66,69)
26.1	41	[24,27)
57	55.3	[57,60)
73.7	80.3	[72,75)
73.5	73.4	[72,75)
69.4	66.5	[69,72)
48.5	47.2	[48,51)
70	63.1	[69,72)
43.7	48.2	[42,45)
63.9	70.7	[63,66)
63.4	64.9	[63,66)
34.6	36.3	[33,36)
69.2	72.4	[69,72)
50	43.4	[48,51)
30.6	29.9	[30,33)
68	76.5	[66,69)
40.9	35	[39,42)
51.8	56.7	[51,54)
62.7	65.6	[60,63)
25.3	26.1	[24,27)
40.1	43.9	[39,42)
51.2	45.6	[51,54)
70.2	66.6	[69,72)
25.2	26.7	[24,27)
59.6	49.6	[57,60)
49.5	51.4	[48,51)
41.2	34.6	[39,42)
63.8	62.6	[63,66)
60.3	55.1	[60,63)
62.8	66.3	[60,63)
52.6	55.8	[51,54)
26.4	31.7	[24,27)
43.9	50.8	[42,45)
24.4	28	[24,27)
46.9	52.7	[45,48)
24.8	29.1	[24,27)
53.9	48.2	[51,54)
39.1	33.7	[39,42)
63.2	69.5	[63,66)
31.3	37	[30,33)
39.4	43.7	[39,42)
25.9	38.3	[24,27)
68.2	66.8	[66,69)
58.8	62.4	[57,60)
35.3	29.2	[33,36)
72.5	75.7	[72,75)
71	72.5	[69,72)
47.2	49.6	[45,48)
69.6	66.9	[69,72)
32.9	38.1	[30,33)
76.1	78.3	[75,78)
48.9	52.1	[48,51)
33	29.6	[33,36)
33.6	31.9	[33,36)
52.3	51.5	[51,54)
56.1	50.8	[54,57)
76.1	68.5	[75,78)
45.5	44.1	[45,48)
46.6	54.4	[45,48)
57.6	49.6	[57,60)
49.2	57.2	[48,51)
74.7	74.6	[72,75)
72	72.7	[72,75)
53	49.7	[51,54)
50	46.2	[48,51)
64.4	66	[63,66)
44.1	45.6	[42,45)
46.3	50	[45,48)
47.2	55.6	[45,48)
26	28.3	[24,27)
51.6	52	[51,54)
30.1	33	[30,33)
60.1	64.3	[60,63)
24.1	30	[24,27)
49.4	49.8	[48,51)
46.2	50.2	[45,48)
43	43.7	[42,45)
38.5	34.2	[36,39)
70.1	64.8	[69,72)
38.9	37.2	[36,39)
35.3	40	[33,36)
31.1	33	[30,33)
50.3	55.5	[48,51)
48.4	44.3	[48,51)
74.6	72.1	[72,75)
40.2	49.4	[39,42)
69.9	74.9	[69,72)
63.1	67.5	[63,66)
31.3	35.5	[30,33)
45.6	38	[45,48)
44.1	52.2	[42,45)
71	70.8	[69,72)
33.6	46.5	[33,36)
31.8	41.5	[30,33)
48.3	50	[48,51)
63.8	70	[63,66)
52.4	46.3	[51,54)
35.6	32.3	[33,36)
70.4	71.8	[69,72)
44	51.9	[42,45)
41.3	37.6	[39,42)
53.4	48.6	[51,54)
21.4	28.6	[21,24)
51.4	46	[51,54)
44.3	40.4	[42,45)
45.7	42.3	[45,48)
68.4	62	[66,69)
26.7	29.7	[24,27)
41.3	44.5	[39,42)
60.3	65.7	[60,63)
79.1	70.6	[78,81)
37.8	37.6	[36,39)
37.5	29.8	[36,39)
44.8	46.4	[42,45)
61.2	63.1	[60,63)
59.6	53.6	[57,60)
55	54.7	[54,57)
71.5	73.6	[69,72)
50.9	49.4	[48,51)
51	46.7	[51,54)
72.5	78.1	[72,75)
56.8	48.7	[54,57)
59.3	49.9	[57,60)
61	55	[60,63)
58.2	63.6	[57,60)
63.4	73.1	[63,66)
44.8	42.1	[42,45)
53	50	[51,54)
43.7	43.4	[42,45)
32.6	34	[30,33)
52.7	54.8	[51,54)
76.3	72.2	[75,78)
55.1	56.5	[54,57)
48.3	46.9	[48,51)
73.6	71.9	[72,75)
78.8	76.6	[78,81)
21.9	27	[21,24)
64.7	67	[63,66)
50.4	52.7	[48,51)
38.5	47.7	[36,39)
