CA	organ_age	Age_group
36.7	34.3	[36,39)
63.8	64.2	[63,66)
76	75.8	[75,78)
75.8	72.4	[75,78)
31.2	49.8	[30,33)
70.2	70	[69,72)
58.7	56.9	[57,60)
58	50.4	[57,60)
77.1	67.6	[75,78)
31.7	36	[30,33)
72.8	71	[72,75)
52	55.7	[51,54)
60.7	56.1	[60,63)
50.5	54.4	[48,51)
69.6	68.3	[69,72)
78.2	71.9	[78,81)
41.3	37.6	[39,42)
58.5	52.8	[57,60)
31.6	32.8	[30,33)
59.1	57.5	[57,60)
39.4	41.2	[39,42)
37.7	47.3	[36,39)
65.9	71.2	[63,66)
63.5	55.5	[63,66)
38.9	39.9	[36,39)
55.2	55.6	[54,57)
33.1	30.7	[33,36)
22	26.3	[21,24)
47.7	50.7	[45,48)
26.9	31.6	[24,27)
32.5	34.5	[30,33)
41.8	41.8	[39,42)
69.9	65.7	[69,72)
76.1	72.8	[75,78)
53.9	47.7	[51,54)
64.4	73.9	[63,66)
37.4	32.2	[36,39)
69.2	73.4	[69,72)
44.6	40.5	[42,45)
53.2	55.5	[51,54)
79.4	78.4	[78,81)
65.2	67.9	[63,66)
67.6	70.3	[66,69)
75.3	74.6	[75,78)
75.3	71.3	[75,78)
51.1	48.6	[51,54)
44.6	52.3	[42,45)
45	37.1	[45,48)
30.3	28.4	[30,33)
29.1	25.7	[27,30)
69.3	70.1	[69,72)
70.3	66.8	[69,72)
38.8	40	[36,39)
64.3	65.5	[63,66)
42.7	44.2	[42,45)
56.9	53.2	[54,57)
74.6	63.4	[72,75)
58.1	55.4	[57,60)
29.3	33.7	[27,30)
45.2	48.9	[45,48)
48.3	45.2	[48,51)
42.2	45.5	[42,45)
43.4	45.9	[42,45)
38.5	36.9	[36,39)
58.3	52.5	[57,60)
29	30.6	[27,30)
32.4	32.7	[30,33)
67	69	[66,69)
48.7	40.7	[48,51)
63.3	67.8	[63,66)
23.1	41.1	[21,24)
75.3	74.5	[75,78)
34.2	38.9	[33,36)
51.3	49.2	[51,54)
70	66.4	[69,72)
70.7	72.5	[69,72)
68.3	71.3	[66,69)
54.1	52.4	[54,57)
49.1	36.2	[48,51)
54	52.9	[54,57)
59.7	62.2	[57,60)
63.7	59.5	[63,66)
64.6	76.1	[63,66)
67.2	74.7	[66,69)
70	63.3	[69,72)
61.6	50.1	[60,63)
67.2	62.5	[66,69)
32.4	34.1	[30,33)
47.2	45.8	[45,48)
34	26.3	[33,36)
70.7	66.4	[69,72)
37.8	37.5	[36,39)
49.1	47.6	[48,51)
39.3	50	[39,42)
69	78.1	[69,72)
58.8	53	[57,60)
27.7	31.5	[27,30)
79.4	64.7	[78,81)
42.1	50.5	[42,45)
38.4	43.5	[36,39)
51.2	45.9	[51,54)
29	25	[27,30)
26.5	29.8	[24,27)
38.5	34.2	[36,39)
44.2	36.4	[42,45)
49.6	50.5	[48,51)
69.5	70	[69,72)
42.7	45	[42,45)
58.5	66	[57,60)
23.4	23.8	[21,24)
57.3	54.2	[57,60)
67.8	69.8	[66,69)
36.7	34.4	[36,39)
72.3	67.9	[72,75)
68.9	58.4	[66,69)
63.8	64.1	[63,66)
35.8	40.7	[33,36)
43	40.9	[42,45)
76.1	72.4	[75,78)
61.5	67.1	[60,63)
46.5	44.8	[45,48)
38.4	48.7	[36,39)
69.5	65	[69,72)
44.2	53.9	[42,45)
55.1	49.3	[54,57)
67.4	56.5	[66,69)
46.3	54.6	[45,48)
45.7	48.1	[45,48)
66	65.7	[66,69)
64.4	70.2	[63,66)
32.3	36.1	[30,33)
53.4	53.4	[51,54)
69.7	68.2	[69,72)
57.1	49.8	[57,60)
49	44.5	[48,51)
53.3	55.1	[51,54)
57.1	55	[57,60)
27.7	31.6	[27,30)
47.3	45.6	[45,48)
53	60.2	[51,54)
73.6	74.7	[72,75)
49.9	52.5	[48,51)
49.9	48	[48,51)
66.5	70.9	[66,69)
68.2	65	[66,69)
48.1	40.6	[48,51)
59.2	68.8	[57,60)
44	31.7	[42,45)
65	69.2	[63,66)
69.6	74.6	[69,72)
47.8	53.1	[45,48)
63.2	68.2	[63,66)
50.5	49	[48,51)
42.9	38.5	[42,45)
53	55.2	[51,54)
53.1	50.3	[51,54)
75.8	69.7	[75,78)
34.2	37.6	[33,36)
62.8	66.1	[60,63)
40	36.5	[39,42)
41.7	47.3	[39,42)
70.5	68.8	[69,72)
64	66.9	[63,66)
47.6	45.3	[45,48)
52.4	49.3	[51,54)
56.7	47.2	[54,57)
68	74.2	[66,69)
24.7	36.5	[24,27)
56.7	57.3	[54,57)
58.9	48.8	[57,60)
43.4	46.5	[42,45)
64.8	66	[63,66)
35.5	36.1	[33,36)
65.2	70.4	[63,66)
42.5	47.2	[42,45)
59.6	57.1	[57,60)
47.7	41.7	[45,48)
57.7	58.9	[57,60)
40.4	33.8	[39,42)
46.4	51.9	[45,48)
44.3	43.4	[42,45)
56.5	51.6	[54,57)
55.1	59.6	[54,57)
34.5	39.7	[33,36)
32.1	24.6	[30,33)
28.5	26.8	[27,30)
56.1	51.2	[54,57)
47.3	50	[45,48)
65.1	67	[63,66)
67	67.5	[66,69)
74.8	74.4	[72,75)
32.5	33.7	[30,33)
67.9	66	[66,69)
45.7	45.3	[45,48)
57.7	46.9	[57,60)
62.4	71.1	[60,63)
58.9	64.8	[57,60)
39.6	41.2	[39,42)
62.5	73.2	[60,63)
38.4	38.3	[36,39)
76.5	72.3	[75,78)
35	29.5	[33,36)
43.4	48	[42,45)
64.9	60.2	[63,66)
40.8	35	[39,42)
41.5	47.6	[39,42)
65.6	72	[63,66)
58.1	54.2	[57,60)
72.8	71.4	[72,75)
41.1	39.6	[39,42)
59.8	57.8	[57,60)
36.4	34.4	[36,39)
56	61.4	[54,57)
42.9	48.5	[42,45)
31.4	24.9	[30,33)
64.8	70	[63,66)
54.4	51.3	[54,57)
64.1	55.7	[63,66)
52.9	44	[51,54)
82.3	77.6	[81,84)
40.2	44.8	[39,42)
60.5	61.4	[60,63)
39.6	36	[39,42)
48.7	51.6	[48,51)
27.7	38.3	[27,30)
59.6	60.6	[57,60)
45.7	47.2	[45,48)
36.5	36.3	[36,39)
49.9	53.7	[48,51)
73.3	64	[72,75)
36	32.7	[36,39)
38.8	38.3	[36,39)
51.2	49.2	[51,54)
54.4	56.5	[54,57)
49.3	48.1	[48,51)
61.8	70.6	[60,63)
62	56.7	[60,63)
50.2	40.8	[48,51)
44.7	39.2	[42,45)
81.6	72.8	[81,84)
51.2	46.8	[51,54)
71.3	76.8	[69,72)
77.4	79.5	[75,78)
45.6	47.8	[45,48)
51.4	53.2	[51,54)
26.1	30.9	[24,27)
24.5	22.5	[24,27)
39.5	37.1	[39,42)
45.5	47.8	[45,48)
56.6	55	[54,57)
51	54.5	[51,54)
62.8	64.6	[60,63)
58.5	54.2	[57,60)
35.3	36.3	[33,36)
73.7	73.3	[72,75)
28.2	31.3	[27,30)
42.1	43.8	[42,45)
64.1	67.8	[63,66)
69.4	66	[69,72)
36.9	29.8	[36,39)
71	66.9	[69,72)
27.8	27.1	[27,30)
70.6	70	[69,72)
36.3	32.5	[36,39)
69	65.4	[69,72)
36.8	34.9	[36,39)
70	61.6	[69,72)
53.5	40.7	[51,54)
59.8	51.4	[57,60)
32.1	33.4	[30,33)
66.8	55.6	[66,69)
46.5	49	[45,48)
28.7	41	[27,30)
22.7	30.4	[21,24)
74	70.1	[72,75)
40.9	35.7	[39,42)
30.4	32.9	[30,33)
72.9	58.1	[72,75)
72.1	73.4	[72,75)
72.4	67.7	[72,75)
38.8	37.1	[36,39)
44.1	43.1	[42,45)
69.2	70.2	[69,72)
56.3	67.4	[54,57)
63.9	64.2	[63,66)
56.4	51	[54,57)
47.4	45.1	[45,48)
58.9	58.9	[57,60)
34.6	46.3	[33,36)
40.8	41.9	[39,42)
29.5	31.3	[27,30)
32.4	36.6	[30,33)
67.2	70.8	[66,69)
38.5	29.4	[36,39)
40.1	50.7	[39,42)
41.3	38.9	[39,42)
64.8	66.8	[63,66)
43	38.9	[42,45)
60.6	65.3	[60,63)
57.5	54.2	[57,60)
35.3	38.7	[33,36)
57.1	56.1	[57,60)
73.6	72.1	[72,75)
62	51	[60,63)
38.8	31	[36,39)
66.9	68.9	[66,69)
68.7	66.4	[66,69)
57.8	63.5	[57,60)
65.3	67.9	[63,66)
29.9	42	[27,30)
34	31.4	[33,36)
46.6	46.1	[45,48)
24.8	28.1	[24,27)
36.7	46.6	[36,39)
30.2	24.2	[30,33)
48.2	45.5	[48,51)
37.5	32.6	[36,39)
68.4	67.1	[66,69)
48.1	49.5	[48,51)
62.4	73.4	[60,63)
33.3	29.1	[33,36)
49.8	56.1	[48,51)
43.7	43.4	[42,45)
40.5	42.7	[39,42)
44.2	51.1	[42,45)
51.3	43.1	[51,54)
70.2	66.9	[69,72)
35.7	34.3	[33,36)
40.4	46	[39,42)
22	18.6	[21,24)
43.2	45.1	[42,45)
59.2	53	[57,60)
61.2	60.3	[60,63)
40.3	63.5	[39,42)
74	70.6	[72,75)
44.3	38.1	[42,45)
31	22.7	[30,33)
29.5	23.3	[27,30)
64.2	66.1	[63,66)
60.6	71.2	[60,63)
54.1	55.3	[54,57)
23.4	25.4	[21,24)
44.8	51.2	[42,45)
38.2	37.4	[36,39)
53.8	56.4	[51,54)
79.3	75	[78,81)
59.7	62.9	[57,60)
67.9	71.4	[66,69)
54.7	57.8	[54,57)
72.7	74.1	[72,75)
47.6	39.4	[45,48)
72.1	70.6	[72,75)
54.4	49.7	[54,57)
34	32.5	[33,36)
29.6	31.3	[27,30)
72.8	77	[72,75)
44	48.7	[42,45)
47.7	36.8	[45,48)
76.1	75.6	[75,78)
53.7	56.4	[51,54)
59.7	55.9	[57,60)
29.3	26.4	[27,30)
71.2	76	[69,72)
61.5	51.1	[60,63)
68.5	76.1	[66,69)
29.4	41.6	[27,30)
70.4	74.6	[69,72)
35.6	41.1	[33,36)
24.4	27	[24,27)
60.9	66.2	[60,63)
36.7	35.2	[36,39)
28.9	33.8	[27,30)
35.9	33.4	[33,36)
51	52.5	[51,54)
63.7	57.2	[63,66)
64.6	62.2	[63,66)
42.7	45.6	[42,45)
43.8	50.4	[42,45)
51.2	51.7	[51,54)
31.5	31.2	[30,33)
65.6	54.8	[63,66)
53.4	49.4	[51,54)
60.9	68.7	[60,63)
43.2	37.7	[42,45)
48.2	49.9	[48,51)
77.5	70.9	[75,78)
55.6	52.7	[54,57)
44.8	47.6	[42,45)
35.4	26.4	[33,36)
40.4	41.3	[39,42)
68.9	65.6	[66,69)
48.6	48.2	[48,51)
44.3	43	[42,45)
61	56.6	[60,63)
62.5	53	[60,63)
57.1	56.6	[57,60)
80.6	76	[78,81)
66	67.3	[66,69)
56.6	50.1	[54,57)
43.3	34.9	[42,45)
54.2	56.2	[54,57)
52.9	50.6	[51,54)
46.1	36.6	[45,48)
36.2	37.9	[36,39)
71.7	72.4	[69,72)
57.4	56.2	[57,60)
49.3	49.9	[48,51)
52.5	54	[51,54)
71.7	69	[69,72)
21.4	30	[21,24)
32.5	32.3	[30,33)
44.4	48.6	[42,45)
44.5	52.6	[42,45)
42.8	43.3	[42,45)
69.5	66.9	[69,72)
48.9	39.9	[48,51)
46.2	38.5	[45,48)
70.1	69.9	[69,72)
27.1	28.5	[27,30)
47.1	54.2	[45,48)
43.4	54.8	[42,45)
22.3	25.3	[21,24)
74.4	76.7	[72,75)
55.4	53.5	[54,57)
35.7	39.8	[33,36)
56.5	49.9	[54,57)
47	44.2	[45,48)
69.5	73.6	[69,72)
61.7	53.8	[60,63)
64.6	67.8	[63,66)
27	30.7	[27,30)
68.7	68.9	[66,69)
60.8	69.5	[60,63)
48.6	49	[48,51)
33.9	30.1	[33,36)
63.9	68.4	[63,66)
52.8	46.2	[51,54)
30.7	29.6	[30,33)
76	72.7	[75,78)
56.9	48.8	[54,57)
32.5	36.6	[30,33)
68.7	65.3	[66,69)
64.5	63.1	[63,66)
25.4	30.3	[24,27)
56.1	53.1	[54,57)
35.7	37.6	[33,36)
49.8	47.8	[48,51)
35.2	33.7	[33,36)
50.5	49.4	[48,51)
46.7	49.3	[45,48)
44.7	49.1	[42,45)
35.6	39.1	[33,36)
30.3	38	[30,33)
49.9	53.5	[48,51)
39.2	33.2	[39,42)
66.7	67.4	[66,69)
42.2	51.1	[42,45)
77.7	74	[75,78)
73.8	67.8	[72,75)
66.3	70.8	[66,69)
64.6	58.9	[63,66)
49.2	51.7	[48,51)
51.2	66	[51,54)
34.3	31.8	[33,36)
37.6	39	[36,39)
47.1	47.8	[45,48)
49	49.4	[48,51)
50.7	51	[48,51)
61.7	62.2	[60,63)
35.4	44.3	[33,36)
37.7	38.1	[36,39)
71.3	70.7	[69,72)
65.4	74.6	[63,66)
33.9	33.6	[33,36)
23.8	25.1	[21,24)
27.1	24.4	[27,30)
53.6	52.9	[51,54)
44.1	53.4	[42,45)
33.3	32.2	[33,36)
50	42.9	[48,51)
57.8	49.9	[57,60)
65.5	59.3	[63,66)
31.1	35.7	[30,33)
21.4	26.9	[21,24)
57	48.7	[57,60)
44.1	50.4	[42,45)
44.8	40.7	[42,45)
59.9	68.5	[57,60)
71.2	66.6	[69,72)
29.2	39	[27,30)
43.5	31.5	[42,45)
55.3	54.3	[54,57)
66.7	76.5	[66,69)
40.6	34.8	[39,42)
47.8	42.6	[45,48)
49.4	43.9	[48,51)
33.3	37.6	[33,36)
52.3	49.8	[51,54)
67.9	62.1	[66,69)
33.4	40.5	[33,36)
65.3	60.5	[63,66)
48.8	51.3	[48,51)
51.3	52.6	[51,54)
49.5	43.5	[48,51)
74.2	66.5	[72,75)
37.1	42.6	[36,39)
73.1	73.6	[72,75)
47.9	52.6	[45,48)
57.3	56.8	[57,60)
67.4	64.9	[66,69)
47.9	43.5	[45,48)
63.9	48.1	[63,66)
56.7	55.4	[54,57)
42.5	40.1	[42,45)
32	37.2	[30,33)
58.6	52.5	[57,60)
49.2	50.4	[48,51)
52	54.7	[51,54)
33.7	28.4	[33,36)
66.7	59.7	[66,69)
43.8	39.2	[42,45)
57.3	60.7	[57,60)
47.1	40.4	[45,48)
47.2	45.8	[45,48)
48	56.9	[48,51)
54.9	52.7	[54,57)
33.2	30.6	[33,36)
48.4	45.7	[48,51)
67.7	71.8	[66,69)
74	69.8	[72,75)
34.1	26	[33,36)
31.9	34.9	[30,33)
51	50	[51,54)
31.7	36.4	[30,33)
65.3	69.6	[63,66)
41.1	35.7	[39,42)
48.2	44.6	[48,51)
30.8	30.8	[30,33)
66.7	69.1	[66,69)
58	60.4	[57,60)
42	51	[42,45)
29.6	21.3	[27,30)
54.6	50.2	[54,57)
57.4	53	[57,60)
62.6	66	[60,63)
72	75.1	[72,75)
32	30.4	[30,33)
68	67.9	[66,69)
68.2	68.6	[66,69)
57.1	57.1	[57,60)
73.2	70.3	[72,75)
70.4	72.2	[69,72)
41.6	45.3	[39,42)
58.2	52.4	[57,60)
46.3	43.7	[45,48)
53.7	52.9	[51,54)
51.5	62.4	[51,54)
45.8	51	[45,48)
39.9	35.1	[39,42)
38.3	39.6	[36,39)
48.2	48	[48,51)
72.6	74.4	[72,75)
47.2	48.4	[45,48)
55.4	51.8	[54,57)
53.3	51.2	[51,54)
50.2	42.4	[48,51)
49.1	44.7	[48,51)
50	41.1	[48,51)
49.3	56.4	[48,51)
55.2	53.4	[54,57)
50.4	55.1	[48,51)
24	27.6	[24,27)
41.1	46.4	[39,42)
64.5	73.4	[63,66)
49.5	54.6	[48,51)
24.1	29.1	[24,27)
57.2	50.6	[57,60)
55.3	49.5	[54,57)
66.6	66.8	[66,69)
36.2	47.6	[36,39)
78.3	76.8	[78,81)
53	41.6	[51,54)
64.4	69.2	[63,66)
38.1	40.4	[36,39)
70.9	71.8	[69,72)
78.9	75.8	[78,81)
57.6	55.1	[57,60)
35	35	[33,36)
69.1	72.3	[69,72)
53	53.6	[51,54)
74.1	76	[72,75)
72.6	71	[72,75)
70.3	64.9	[69,72)
62.1	64.6	[60,63)
64.4	64.1	[63,66)
68	66.8	[66,69)
22.7	31.4	[21,24)
37	31	[36,39)
59.2	56.2	[57,60)
62.9	64.6	[60,63)
58.3	63.3	[57,60)
63.3	66.1	[63,66)
48.7	47.2	[48,51)
62.1	68.6	[60,63)
60.7	55.8	[60,63)
40.6	29	[39,42)
53.7	56.4	[51,54)
42.7	48.3	[42,45)
37.2	38.2	[36,39)
71.1	71.4	[69,72)
49.6	51.6	[48,51)
49.2	50.3	[48,51)
34.8	40.9	[33,36)
34.4	29.1	[33,36)
55.3	47.9	[54,57)
50.1	49.3	[48,51)
67.3	77.1	[66,69)
34.7	37	[33,36)
56.4	61.7	[54,57)
68.6	67.2	[66,69)
67	73.6	[66,69)
22.8	25.2	[21,24)
50.7	54.4	[48,51)
46.1	49.1	[45,48)
44	34.3	[42,45)
61.8	63.1	[60,63)
68.1	63.8	[66,69)
34	33.6	[33,36)
60.6	63	[60,63)
65.2	72	[63,66)
76.9	74.8	[75,78)
51.7	57.2	[51,54)
45.4	42	[45,48)
29.8	38.8	[27,30)
50.3	45.9	[48,51)
48.8	38.8	[48,51)
80.7	75.6	[78,81)
53.3	51.7	[51,54)
48.1	43.7	[48,51)
68.7	63	[66,69)
48.8	50.6	[48,51)
59.4	52.2	[57,60)
72.7	71	[72,75)
60.9	64.1	[60,63)
62.2	66.4	[60,63)
33.6	32.4	[33,36)
58.5	63.7	[57,60)
65.5	72.4	[63,66)
29.5	32.1	[27,30)
22.6	26.4	[21,24)
48.9	52.4	[48,51)
69.2	73.1	[69,72)
61.9	63.3	[60,63)
65.4	75.2	[63,66)
69.3	71	[69,72)
43.1	45.2	[42,45)
36.6	47.7	[36,39)
30.2	33.2	[30,33)
24.4	28	[24,27)
53.4	58.6	[51,54)
43.2	37.6	[42,45)
35.6	45	[33,36)
61.7	64	[60,63)
57.6	64.9	[57,60)
70.2	69.6	[69,72)
51.6	57.4	[51,54)
34.6	34	[33,36)
34.1	35.5	[33,36)
69.1	69.7	[69,72)
56.2	57.6	[54,57)
41.4	45.9	[39,42)
47.6	47.6	[45,48)
47.9	46.6	[45,48)
51.1	55.8	[51,54)
47.6	48.9	[45,48)
52.4	66.5	[51,54)
41.5	46.1	[39,42)
37.7	31.5	[36,39)
18.7	24.8	[18,21)
81.1	76.4	[81,84)
55.6	59	[54,57)
63	64.1	[63,66)
34.9	33.5	[33,36)
26.7	25.6	[24,27)
69.4	69.4	[69,72)
71.8	74.8	[69,72)
59.9	64.9	[57,60)
71.9	73.3	[69,72)
72.7	64.4	[72,75)
23.3	23.7	[21,24)
66.3	59.7	[66,69)
47.6	46.4	[45,48)
79.5	73.7	[78,81)
52.3	48.8	[51,54)
69.4	71.2	[69,72)
56.1	62.5	[54,57)
46.3	44.7	[45,48)
76.9	73	[75,78)
69.2	63.2	[69,72)
62.8	75.5	[60,63)
51.7	51.2	[51,54)
67.9	60.6	[66,69)
53.9	49.7	[51,54)
58	64.2	[57,60)
60.1	64	[60,63)
56.7	42	[54,57)
56.8	56	[54,57)
42.7	48.1	[42,45)
76.1	75.3	[75,78)
29.3	33.6	[27,30)
79.1	68.9	[78,81)
45	45.3	[45,48)
63.4	64.2	[63,66)
34.1	39	[33,36)
25.3	32.4	[24,27)
48.9	62.2	[48,51)
42.3	35.8	[42,45)
66.7	66.6	[66,69)
58.5	50.8	[57,60)
66	69.5	[66,69)
46.3	45.3	[45,48)
59.5	60.6	[57,60)
43.7	38.7	[42,45)
25.6	25.8	[24,27)
74.9	71.7	[72,75)
44	42.3	[42,45)
38.7	43.4	[36,39)
71.1	68.6	[69,72)
36.9	31.8	[36,39)
32.8	39.9	[30,33)
49.4	57.4	[48,51)
55.7	49.9	[54,57)
42.8	49.6	[42,45)
42.5	50.6	[42,45)
56.2	54.3	[54,57)
50.3	53.9	[48,51)
51.4	52	[51,54)
30.1	30.5	[30,33)
46.3	50.1	[45,48)
70.7	75.3	[69,72)
65.7	69.5	[63,66)
49.1	37.8	[48,51)
69.5	75.6	[69,72)
44.7	41.4	[42,45)
64.4	70.8	[63,66)
46.6	54.8	[45,48)
77.9	70.8	[75,78)
55.6	54.3	[54,57)
73.9	76.4	[72,75)
34	36.2	[33,36)
41.6	42.2	[39,42)
35.9	38.8	[33,36)
60.7	70.9	[60,63)
37.2	37.3	[36,39)
48.4	43.4	[48,51)
50.7	54.1	[48,51)
47.6	44.3	[45,48)
45.4	41.3	[45,48)
73.6	70.3	[72,75)
43.3	42.5	[42,45)
58.6	61.2	[57,60)
47.3	50.6	[45,48)
43.4	43.1	[42,45)
49.3	41.3	[48,51)
73.3	69.5	[72,75)
43.4	41.5	[42,45)
39	53.3	[39,42)
30.4	30.1	[30,33)
58.5	65.1	[57,60)
34.8	26.3	[33,36)
37.2	34.4	[36,39)
48.2	51.5	[48,51)
25.3	22	[24,27)
56.5	66.8	[54,57)
61.8	65.7	[60,63)
74	71.4	[72,75)
65.8	72.4	[63,66)
51.3	45.3	[51,54)
25.6	31	[24,27)
39.6	41.3	[39,42)
56.8	54.9	[54,57)
49.7	52.1	[48,51)
41.2	39.7	[39,42)
19.5	26.9	[18,21)
53.7	51.7	[51,54)
20.2	25.9	[18,21)
67.5	68.3	[66,69)
52	56.2	[51,54)
24.8	25.3	[24,27)
67	66.2	[66,69)
70.7	65.7	[69,72)
69.1	67.3	[69,72)
48.4	42.5	[48,51)
57.7	59.6	[57,60)
46.6	56.5	[45,48)
66.4	70.6	[66,69)
47.9	44.8	[45,48)
48.3	58	[48,51)
32.7	37.1	[30,33)
35.4	42.6	[33,36)
40.1	43.8	[39,42)
33.2	32.9	[33,36)
62.3	66.5	[60,63)
63.2	64.3	[63,66)
34.3	36.9	[33,36)
66.9	69.7	[66,69)
59.9	61.3	[57,60)
72.8	69.8	[72,75)
63.5	67.7	[63,66)
67.6	51.1	[66,69)
56	57.6	[54,57)
66.4	65.2	[66,69)
52.3	49.8	[51,54)
27.9	33.8	[27,30)
43.1	42.7	[42,45)
47.2	42.6	[45,48)
48	48	[48,51)
29.5	31.3	[27,30)
52.7	50.1	[51,54)
46.7	47.8	[45,48)
56.7	57.3	[54,57)
45.1	53.5	[45,48)
51.2	49.8	[51,54)
19.3	26.9	[18,21)
50.9	48.8	[48,51)
60.5	57.4	[60,63)
75.8	75.2	[75,78)
47.6	46.4	[45,48)
55.7	50.9	[54,57)
74	66.7	[72,75)
55.9	50.1	[54,57)
60.7	56.4	[60,63)
41.5	43.6	[39,42)
76.4	75.6	[75,78)
45.5	41.5	[45,48)
65.6	69.8	[63,66)
76.8	70.8	[75,78)
56.2	56.4	[54,57)
33.4	32.2	[33,36)
44.1	45.7	[42,45)
60.1	67.8	[60,63)
50.4	51.9	[48,51)
38.9	37.8	[36,39)
31.2	32.3	[30,33)
63.5	72.2	[63,66)
51.2	49.1	[51,54)
67.8	72.7	[66,69)
49.6	48.3	[48,51)
34.1	28.2	[33,36)
31.9	24	[30,33)
47	46.2	[45,48)
62.6	72.4	[60,63)
73.7	72	[72,75)
63.3	60.3	[63,66)
59.3	67.4	[57,60)
57.5	61.5	[57,60)
35.1	40.8	[33,36)
48.6	48.5	[48,51)
29.2	32.8	[27,30)
55.8	62.9	[54,57)
58.7	52.7	[57,60)
66.4	73.3	[66,69)
50.9	62.2	[48,51)
34.5	40.3	[33,36)
52.7	51.8	[51,54)
58.2	47.6	[57,60)
52.2	50.4	[51,54)
78.3	71.4	[78,81)
41.7	44.6	[39,42)
51.5	48.3	[51,54)
64.1	57	[63,66)
56.9	57.5	[54,57)
49.6	52.8	[48,51)
42.2	36	[42,45)
33.9	32.5	[33,36)
65.4	66.8	[63,66)
46.6	44.8	[45,48)
45.6	37.1	[45,48)
70.7	69.2	[69,72)
80.7	75.5	[78,81)
31	33.5	[30,33)
28.3	32.6	[27,30)
44.5	45.9	[42,45)
66.1	54.3	[66,69)
53.3	55.1	[51,54)
32.1	28.1	[30,33)
71.5	76.7	[69,72)
57.9	67.4	[57,60)
65.7	65.6	[63,66)
56.8	60.6	[54,57)
69.8	62.6	[69,72)
45.2	43.6	[45,48)
76.3	67.9	[75,78)
45.5	41.5	[45,48)
74.9	72.9	[72,75)
64.4	60.6	[63,66)
68.3	66.6	[66,69)
70.2	73.3	[69,72)
65.9	64.3	[63,66)
56.7	53.7	[54,57)
80.3	72.2	[78,81)
62.9	68	[60,63)
23.9	28.9	[21,24)
50.1	51.2	[48,51)
67.3	70.5	[66,69)
52.8	53.8	[51,54)
60.8	70.7	[60,63)
67.1	73.3	[66,69)
47.3	56.5	[45,48)
40.5	40.6	[39,42)
55.1	61.3	[54,57)
68.5	64.4	[66,69)
54.5	52.3	[54,57)
52.6	49.7	[51,54)
54.9	70.4	[54,57)
70.6	69.8	[69,72)
59.4	68	[57,60)
54.5	47.4	[54,57)
62.9	66.5	[60,63)
82.4	73.2	[81,84)
31.9	31.9	[30,33)
55.1	52.8	[54,57)
39.7	32.8	[39,42)
28.4	34.1	[27,30)
69.2	67.8	[69,72)
62.9	67.5	[60,63)
60.8	65.7	[60,63)
75.9	77	[75,78)
58.9	59.7	[57,60)
59	67.3	[57,60)
51.5	49	[51,54)
52.7	56.9	[51,54)
68	65.7	[66,69)
61.2	61.7	[60,63)
57.6	61.7	[57,60)
56.8	56.7	[54,57)
44.1	46	[42,45)
48.5	46.2	[48,51)
37.2	28.3	[36,39)
64	55.1	[63,66)
31.4	34.6	[30,33)
25.3	29.9	[24,27)
66.2	64.6	[66,69)
62.6	58.8	[60,63)
64.6	70.6	[63,66)
72.1	75.2	[72,75)
69.4	73.4	[69,72)
34.7	34.3	[33,36)
33.6	37	[33,36)
47.1	41.5	[45,48)
54.4	49	[54,57)
78.3	73.8	[78,81)
30.1	29.7	[30,33)
61.9	63	[60,63)
63.7	67.3	[63,66)
74.6	76.3	[72,75)
47.6	49.2	[45,48)
39.1	42.8	[39,42)
37.1	37.5	[36,39)
56	62.9	[54,57)
59.4	54.7	[57,60)
47.6	48.9	[45,48)
49.6	54.9	[48,51)
71.6	72.4	[69,72)
39.1	46.8	[39,42)
35.8	38.1	[33,36)
49	44.7	[48,51)
45.4	41.6	[45,48)
54.5	49.8	[54,57)
49.6	65.6	[48,51)
42.7	43.4	[42,45)
40.8	44	[39,42)
77	65.6	[75,78)
70	69	[69,72)
45.9	40.4	[45,48)
48.8	53.1	[48,51)
24.9	29.3	[24,27)
31.1	33.6	[30,33)
51.7	49.4	[51,54)
45.1	45.6	[45,48)
62.6	65.4	[60,63)
65.3	70.7	[63,66)
52	43.8	[51,54)
51.9	54.3	[51,54)
56.2	56.3	[54,57)
73.9	69.8	[72,75)
34.6	49.8	[33,36)
51.1	48.6	[51,54)
61.9	70	[60,63)
70.2	69.8	[69,72)
47.8	50	[45,48)
36.9	30.1	[36,39)
73.5	74	[72,75)
71.4	74.6	[69,72)
46.9	43.9	[45,48)
33.8	36.5	[33,36)
35.2	37.1	[33,36)
76.5	68.3	[75,78)
62.4	58.3	[60,63)
34.8	39.1	[33,36)
64.7	63.3	[63,66)
55.4	62.6	[54,57)
51.7	52.8	[51,54)
67.4	64.1	[66,69)
39.5	34.2	[39,42)
53.8	55.3	[51,54)
35.5	41.6	[33,36)
62.4	58.3	[60,63)
31	32.2	[30,33)
51.7	48.9	[51,54)
59.5	47.5	[57,60)
60.1	67.1	[60,63)
61.5	57.1	[60,63)
45.1	43.8	[45,48)
38.4	31.7	[36,39)
39.1	36.8	[39,42)
42.3	39.1	[42,45)
48.7	52.1	[48,51)
50.8	45.5	[48,51)
72.4	73.3	[72,75)
64.1	74.3	[63,66)
36.7	33.9	[36,39)
61.9	55.9	[60,63)
59.2	69.9	[57,60)
67.6	66.8	[66,69)
56.2	49.2	[54,57)
31.8	25.7	[30,33)
