CA	organ_age	Age_group
48.4	50.3	[48,51)
75.6	72.8	[75,78)
43.4	42.6	[42,45)
36.3	64.4	[36,39)
61.1	68.8	[60,63)
49.6	48.1	[48,51)
28	27.6	[27,30)
43.4	38.7	[42,45)
70.9	74.6	[69,72)
68.8	74.7	[66,69)
21	21.8	[21,24)
58.3	61.3	[57,60)
40.8	39.3	[39,42)
74.8	72.3	[72,75)
49.2	64.9	[48,51)
64.9	70.6	[63,66)
33.1	42.9	[33,36)
64.1	68.8	[63,66)
51.8	49.9	[51,54)
28.2	31	[27,30)
26.5	25.5	[24,27)
68.8	70.4	[66,69)
57.2	47.1	[57,60)
41.3	45.5	[39,42)
68.8	70.7	[66,69)
49.5	48.6	[48,51)
58.4	67.6	[57,60)
29	24.3	[27,30)
61.1	67.3	[60,63)
63.1	70.7	[63,66)
34.4	34.8	[33,36)
39.3	39.1	[39,42)
64.4	68.5	[63,66)
65.7	71.3	[63,66)
61.4	69.5	[60,63)
63.2	69.8	[63,66)
51.2	48.5	[51,54)
46.3	45.1	[45,48)
36.3	30.7	[36,39)
37.8	33.5	[36,39)
53.6	51	[51,54)
43.2	31	[42,45)
34.6	28.7	[33,36)
69.6	71.4	[69,72)
47.7	59.4	[45,48)
49.6	48	[48,51)
23.2	26.7	[21,24)
33.5	37	[33,36)
39.1	49.6	[39,42)
20.6	17.7	[18,21)
33.4	31.8	[33,36)
36.1	40.8	[36,39)
27.7	24.7	[27,30)
31.6	30.6	[30,33)
56.2	57.8	[54,57)
61.8	64.6	[60,63)
47.1	49.8	[45,48)
34.9	39.1	[33,36)
50.9	50.6	[48,51)
55.2	53.7	[54,57)
49.6	50.6	[48,51)
37.9	39.7	[36,39)
42.8	45.6	[42,45)
68.9	68.1	[66,69)
56	48.5	[54,57)
29.9	33.8	[27,30)
51.5	52.5	[51,54)
55.2	48.8	[54,57)
67.3	63.7	[66,69)
39.9	40.9	[39,42)
39.1	44.5	[39,42)
32.8	37.9	[30,33)
42	41.3	[42,45)
73.4	71.3	[72,75)
55.3	57.3	[54,57)
39.4	40.4	[39,42)
44.4	42.8	[42,45)
39.1	43.4	[39,42)
55.2	55.9	[54,57)
31.5	33.9	[30,33)
33.6	33.6	[33,36)
53.7	56.4	[51,54)
26.4	37.8	[24,27)
22.2	22.8	[21,24)
80.4	78.2	[78,81)
53.5	57.8	[51,54)
32.6	40.6	[30,33)
32	30.5	[30,33)
55.2	56.2	[54,57)
40	46.6	[39,42)
34.8	32.9	[33,36)
34.7	29.7	[33,36)
40	34.6	[39,42)
38.5	33.3	[36,39)
19.3	25	[18,21)
37.9	41	[36,39)
40.6	32.2	[39,42)
46.6	46.3	[45,48)
69.7	70.6	[69,72)
46.9	47.2	[45,48)
52.6	53.8	[51,54)
40.3	35.4	[39,42)
71.8	71.3	[69,72)
28.3	27.4	[27,30)
35.9	43.8	[33,36)
69.8	67.5	[69,72)
35.8	36.2	[33,36)
62.7	66.9	[60,63)
30.5	34.3	[30,33)
68.2	67.1	[66,69)
43.2	49.2	[42,45)
58.7	62.3	[57,60)
75	74.9	[75,78)
47.5	54.7	[45,48)
40.1	44.1	[39,42)
63.8	64.9	[63,66)
34.6	23.3	[33,36)
41.5	40.3	[39,42)
57.7	52.1	[57,60)
38.2	35.3	[36,39)
62.2	60.4	[60,63)
50.3	44.5	[48,51)
33.8	33.2	[33,36)
47.1	45.7	[45,48)
51.1	53.6	[51,54)
52.2	48.5	[51,54)
61.8	68.3	[60,63)
64.4	66.3	[63,66)
45	42.3	[45,48)
62.4	52.1	[60,63)
49	59.4	[48,51)
48.6	54.9	[48,51)
68.6	67	[66,69)
56	52.8	[54,57)
49.1	49.2	[48,51)
40.1	38.5	[39,42)
35.7	27.2	[33,36)
45.4	45.7	[45,48)
60.6	68.7	[60,63)
61	60.6	[60,63)
69.1	74	[69,72)
58.9	65.3	[57,60)
32.9	32.1	[30,33)
59.3	48.5	[57,60)
41.4	40.1	[39,42)
50.5	51.8	[48,51)
30.9	30.5	[30,33)
32.5	38.8	[30,33)
70	66.8	[69,72)
37.5	42	[36,39)
78.8	74.1	[78,81)
66.8	67.3	[66,69)
39.4	36.5	[39,42)
51.2	56.4	[51,54)
64.9	66.7	[63,66)
67	71.9	[66,69)
66.4	67.5	[66,69)
55.3	54.2	[54,57)
57.7	56.5	[57,60)
74.1	69.6	[72,75)
52.7	49.5	[51,54)
52.6	49.5	[51,54)
50.3	53.4	[48,51)
43.2	52.4	[42,45)
30.7	29.3	[30,33)
34.3	35.4	[33,36)
51	39.3	[51,54)
46.1	62.7	[45,48)
67.4	73.8	[66,69)
66	51.4	[66,69)
53.9	57.1	[51,54)
72.8	69.4	[72,75)
59	64.1	[57,60)
66.5	74.6	[66,69)
66.1	73.8	[66,69)
46.9	52.6	[45,48)
44.7	41.4	[42,45)
64.4	71.6	[63,66)
35.1	34.7	[33,36)
65.5	64	[63,66)
29.6	35.7	[27,30)
61.1	53.6	[60,63)
42.2	39.5	[42,45)
30.7	33.5	[30,33)
39.1	48.6	[39,42)
68.3	67.6	[66,69)
30.9	28.4	[30,33)
60.4	54.3	[60,63)
69.1	68.3	[69,72)
71.4	68.5	[69,72)
43.4	46.7	[42,45)
38.9	42.2	[36,39)
34.4	33.3	[33,36)
25.6	22.1	[24,27)
61.6	64.5	[60,63)
57.9	53.9	[57,60)
60	54.8	[60,63)
68.9	69.4	[66,69)
51.4	42.7	[51,54)
29.8	28.6	[27,30)
81.5	75.1	[81,84)
51.5	48.3	[51,54)
71.5	65.7	[69,72)
67.6	71.9	[66,69)
52.6	50.3	[51,54)
52.5	49.9	[51,54)
23.6	30.6	[21,24)
66.7	67.8	[66,69)
70	68.8	[69,72)
54.8	53.8	[54,57)
61.5	60	[60,63)
61	53.4	[60,63)
44.8	40.8	[42,45)
36.5	40.2	[36,39)
50.6	50.2	[48,51)
40.4	40.3	[39,42)
25	20.5	[24,27)
69.9	71.6	[69,72)
62.8	61.6	[60,63)
73.2	76	[72,75)
55.3	45.3	[54,57)
55.2	45.6	[54,57)
45.2	42.1	[45,48)
21.3	21	[21,24)
61.8	66.8	[60,63)
47.6	46.4	[45,48)
37.8	30.3	[36,39)
60.3	59.1	[60,63)
27.4	30.9	[27,30)
41.2	44.1	[39,42)
59.7	53.8	[57,60)
70.4	70	[69,72)
68.1	67.4	[66,69)
46.6	42.8	[45,48)
42.3	47.7	[42,45)
57.5	51	[57,60)
62.6	47.3	[60,63)
72.2	78.1	[72,75)
59.8	55	[57,60)
52	58.8	[51,54)
44.3	47.8	[42,45)
72	63.3	[72,75)
36	36.8	[36,39)
43.5	46.9	[42,45)
58.6	64.4	[57,60)
56.7	52.1	[54,57)
53.5	57.3	[51,54)
71.9	67.6	[69,72)
40.9	53.3	[39,42)
52.4	56.1	[51,54)
52.9	55.4	[51,54)
50.4	54	[48,51)
69.1	71.6	[69,72)
54.3	54.3	[54,57)
59.1	69.2	[57,60)
45.8	43.2	[45,48)
40.4	37.6	[39,42)
77.4	78.4	[75,78)
56.2	56.9	[54,57)
50.6	49.1	[48,51)
50.7	53.7	[48,51)
65.3	72.1	[63,66)
77.4	75.3	[75,78)
70.5	71.4	[69,72)
61	69.2	[60,63)
35.3	35.4	[33,36)
64.1	69.1	[63,66)
66.5	67.2	[66,69)
51.1	51.1	[51,54)
42.5	45.7	[42,45)
57.9	53.6	[57,60)
61.4	56.3	[60,63)
37.8	43.4	[36,39)
56.2	53.3	[54,57)
63.7	70.7	[63,66)
70.7	73.9	[69,72)
66.7	67.4	[66,69)
52.3	53.3	[51,54)
56.7	44.4	[54,57)
27.4	27.2	[27,30)
64.8	68.7	[63,66)
53	47.1	[51,54)
66.6	59.8	[66,69)
31.9	37.8	[30,33)
29	25.9	[27,30)
53.5	34.3	[51,54)
70.6	73	[69,72)
57.8	51.5	[57,60)
47	48.7	[45,48)
47.4	52.4	[45,48)
66	76.4	[66,69)
43.7	48.1	[42,45)
49.8	47.1	[48,51)
51.8	55.9	[51,54)
49.9	47.9	[48,51)
60.7	57.8	[60,63)
62.4	56.9	[60,63)
51	59.3	[51,54)
52.2	51.1	[51,54)
53.8	47.6	[51,54)
31.9	29.3	[30,33)
74	74.7	[72,75)
31	34.5	[30,33)
38.6	29.8	[36,39)
42.3	43.4	[42,45)
69	72.5	[69,72)
51.8	48.8	[51,54)
50.6	51.8	[48,51)
49.8	53.5	[48,51)
47.2	39.3	[45,48)
52.1	44.6	[51,54)
51.7	51.7	[51,54)
48.8	45.8	[48,51)
60.6	63.6	[60,63)
42	45.3	[42,45)
44.8	50.4	[42,45)
45.3	43.9	[45,48)
46.1	46.6	[45,48)
59.5	54.5	[57,60)
43.5	42.1	[42,45)
38.2	32.6	[36,39)
24.8	21.1	[24,27)
74.9	74.9	[72,75)
48.4	52.1	[48,51)
34	46.2	[33,36)
58.3	61.1	[57,60)
54.6	55	[54,57)
74.5	73.4	[72,75)
35.1	39.1	[33,36)
36.7	36.5	[36,39)
39.6	31.6	[39,42)
37	34.2	[36,39)
66.7	66.8	[66,69)
43.5	41	[42,45)
47.2	42.4	[45,48)
44.1	41.1	[42,45)
32.7	32.3	[30,33)
63.1	71.2	[63,66)
39.2	39.6	[39,42)
52.4	51.6	[51,54)
46.5	43.9	[45,48)
59.8	65.6	[57,60)
65.9	70.1	[63,66)
43.3	46.8	[42,45)
53.8	53.1	[51,54)
29	31.8	[27,30)
51.8	55.1	[51,54)
20.3	38.7	[18,21)
50.1	48.9	[48,51)
60.6	59.1	[60,63)
57.7	58.9	[57,60)
32.8	33.5	[30,33)
56.2	54.1	[54,57)
55.7	49.5	[54,57)
64.1	61.5	[63,66)
55.7	65.6	[54,57)
72.4	70.5	[72,75)
42.6	36.7	[42,45)
49.3	45.2	[48,51)
73.6	75.4	[72,75)
71.7	76.2	[69,72)
31.9	26.7	[30,33)
32.8	26.8	[30,33)
36.7	36.1	[36,39)
50.8	52.6	[48,51)
43	40.4	[42,45)
53.2	58.2	[51,54)
30.5	29.3	[30,33)
48.7	48.4	[48,51)
62.6	62.2	[60,63)
32.8	30	[30,33)
51.1	51.4	[51,54)
54.6	56.2	[54,57)
49.7	56.3	[48,51)
50.8	41	[48,51)
49.3	43.6	[48,51)
37.3	35.2	[36,39)
72.9	68.4	[72,75)
74.5	67.7	[72,75)
31.4	25.1	[30,33)
47.4	43.9	[45,48)
66	72.1	[66,69)
60.6	55.6	[60,63)
63.4	54.5	[63,66)
58.1	61	[57,60)
70	61.1	[69,72)
65.6	64.6	[63,66)
37.7	39.1	[36,39)
50.9	38.8	[48,51)
74.1	64.3	[72,75)
60.6	64.6	[60,63)
76.7	69.7	[75,78)
68.4	75	[66,69)
33.5	29.4	[33,36)
51.7	52.3	[51,54)
54.9	46.1	[54,57)
60	62.9	[60,63)
29.5	29	[27,30)
74.5	69.8	[72,75)
46.3	49.3	[45,48)
57.7	63.6	[57,60)
50.2	52.3	[48,51)
71.3	63.2	[69,72)
41.8	46	[39,42)
40.4	46.1	[39,42)
57.1	51.4	[57,60)
65.8	71.2	[63,66)
29.1	30.5	[27,30)
45.5	66.2	[45,48)
32.5	35.9	[30,33)
62.8	67.3	[60,63)
77.1	71.2	[75,78)
42.3	45.9	[42,45)
68.5	68.8	[66,69)
62.7	61.9	[60,63)
51.2	45.9	[51,54)
42.1	41.3	[42,45)
69	71.5	[69,72)
51.7	47.1	[51,54)
49.9	60.4	[48,51)
48.5	50.1	[48,51)
66.2	62	[66,69)
44.2	37.8	[42,45)
32.5	34.1	[30,33)
69.2	72.3	[69,72)
43.7	38.7	[42,45)
65.1	66.8	[63,66)
56.8	49.6	[54,57)
74.2	71.9	[72,75)
65.2	66.1	[63,66)
48.3	55.6	[48,51)
37.7	53.6	[36,39)
33.9	36	[33,36)
57.5	58.7	[57,60)
69	73.9	[69,72)
77.5	78.1	[75,78)
54.3	62	[54,57)
64.4	65.6	[63,66)
38.1	35.2	[36,39)
56.9	64.4	[54,57)
72.2	73.6	[72,75)
49.6	41.5	[48,51)
60.4	57.2	[60,63)
70.6	72.6	[69,72)
55.3	69.9	[54,57)
30	23.5	[30,33)
48.9	48	[48,51)
56.6	58.2	[54,57)
72	69.7	[72,75)
54.6	54.1	[54,57)
67	58.3	[66,69)
36.7	35.9	[36,39)
28.2	30.7	[27,30)
70.4	70.4	[69,72)
80.2	73.9	[78,81)
47.7	41.3	[45,48)
24.2	26.9	[24,27)
45.4	43.2	[45,48)
55.3	53.1	[54,57)
33.4	34.6	[33,36)
52.7	51.9	[51,54)
40.2	36.4	[39,42)
47.2	49.9	[45,48)
36.5	34.9	[36,39)
46.8	41.7	[45,48)
76.6	71.2	[75,78)
67.7	70	[66,69)
22.3	23.3	[21,24)
33.7	28.2	[33,36)
44	49	[42,45)
51.4	57.2	[51,54)
60.9	68.8	[60,63)
30.1	29	[30,33)
76.2	69.5	[75,78)
58.4	32.3	[57,60)
52.3	68.7	[51,54)
69.8	74.3	[69,72)
22	32.9	[21,24)
33	34.3	[33,36)
65.8	71.6	[63,66)
50.3	49.9	[48,51)
53.6	57.2	[51,54)
68.7	70.1	[66,69)
45.6	48.2	[45,48)
29.8	32.9	[27,30)
64.8	67.1	[63,66)
34.6	32.1	[33,36)
54	50.6	[54,57)
68.9	70.3	[66,69)
72.7	75.4	[72,75)
36.8	32.8	[36,39)
37	37.8	[36,39)
62.6	65.5	[60,63)
54.5	54.1	[54,57)
48.9	52.5	[48,51)
68.5	66.3	[66,69)
40.7	38.9	[39,42)
51.4	57.5	[51,54)
42.4	35.6	[42,45)
67.2	64.1	[66,69)
48.8	57.1	[48,51)
40.3	45	[39,42)
78.4	82.1	[78,81)
72.6	66.1	[72,75)
65.3	64.7	[63,66)
31.9	33.5	[30,33)
72.8	70.8	[72,75)
48.4	54.7	[48,51)
46.4	34.8	[45,48)
46.9	45.9	[45,48)
71.4	74.4	[69,72)
42.1	49.4	[42,45)
72.5	67.6	[72,75)
70.6	68.5	[69,72)
62	63.7	[60,63)
42	41.5	[42,45)
59.6	63.1	[57,60)
43.3	42.5	[42,45)
73.6	69.1	[72,75)
55.3	53.5	[54,57)
46	45.1	[45,48)
44.9	42.3	[42,45)
68.4	71.1	[66,69)
72.6	73.3	[72,75)
29.9	35.8	[27,30)
74.2	67.8	[72,75)
46.6	40.1	[45,48)
68.6	69	[66,69)
34.6	31.8	[33,36)
80.6	69.6	[78,81)
42.6	49.6	[42,45)
25.7	29.9	[24,27)
59.4	60.8	[57,60)
52.7	45	[51,54)
31.6	37.3	[30,33)
27.2	32.3	[27,30)
62.7	57.9	[60,63)
38	42.1	[36,39)
43.3	40.1	[42,45)
49.7	53.2	[48,51)
48.3	49.5	[48,51)
46.2	43.8	[45,48)
73.3	67.1	[72,75)
49.6	51.3	[48,51)
36.2	30.7	[36,39)
70	64.3	[69,72)
64.8	58.7	[63,66)
54.9	53	[54,57)
39.2	39.4	[39,42)
50.1	54.9	[48,51)
49.3	43.6	[48,51)
54.3	52.8	[54,57)
66	71.1	[66,69)
57.2	63.6	[57,60)
74.9	73.3	[72,75)
58.2	57.1	[57,60)
56	50.8	[54,57)
39.3	36.2	[39,42)
51.5	51.2	[51,54)
65.2	71	[63,66)
63.1	63.7	[63,66)
25.2	37.3	[24,27)
36.2	33	[36,39)
66.6	72.6	[66,69)
66.3	74.9	[66,69)
23.8	31.8	[21,24)
75.6	70.5	[75,78)
30.1	33.8	[30,33)
33	40.9	[33,36)
61.2	60	[60,63)
64.3	65.5	[63,66)
36.8	35.2	[36,39)
35.5	27.8	[33,36)
65.3	50.7	[63,66)
72.3	74.2	[72,75)
41.4	46.7	[39,42)
30.3	35.4	[30,33)
36.7	33.3	[36,39)
45.9	44.8	[45,48)
41	50.6	[39,42)
59.8	65.1	[57,60)
58.1	62.1	[57,60)
50.9	40.8	[48,51)
33.1	28.4	[33,36)
57.8	54.5	[57,60)
51.8	48.9	[51,54)
37.6	38.8	[36,39)
40.6	44.8	[39,42)
41.9	41.9	[39,42)
55.1	54	[54,57)
53	53.8	[51,54)
37.7	35.3	[36,39)
66.7	66.9	[66,69)
79.5	69.3	[78,81)
65.9	75.9	[63,66)
44.1	37.8	[42,45)
70.2	74	[69,72)
31.5	32.2	[30,33)
38.2	37	[36,39)
65	60.2	[63,66)
57.6	55.9	[57,60)
24.9	18.7	[24,27)
71.9	70.7	[69,72)
32.7	34.9	[30,33)
64.6	55.4	[63,66)
60.9	60.4	[60,63)
45.8	46.9	[45,48)
30	28.3	[30,33)
35	37.6	[33,36)
73.2	76.5	[72,75)
35.4	40.8	[33,36)
33.8	28.5	[33,36)
52.2	49.6	[51,54)
55	55.4	[54,57)
49.6	53.1	[48,51)
63.5	68.2	[63,66)
50.6	56.1	[48,51)
46	43.9	[45,48)
55.4	61	[54,57)
72.3	69	[72,75)
31.2	26.3	[30,33)
67	67.2	[66,69)
71.3	72	[69,72)
62.6	69.4	[60,63)
32	15.9	[30,33)
67.7	63	[66,69)
29.3	29.3	[27,30)
57.8	55.3	[57,60)
22.9	29.4	[21,24)
40.9	40.4	[39,42)
76.5	71.4	[75,78)
46	52.8	[45,48)
54.8	43.6	[54,57)
66.4	65.4	[66,69)
62.5	63.1	[60,63)
55.4	54.7	[54,57)
55.9	62.6	[54,57)
72.3	75.2	[72,75)
49.1	51.1	[48,51)
24.5	27.4	[24,27)
61.4	66.7	[60,63)
76.4	70.8	[75,78)
43.6	38.4	[42,45)
69.2	73.4	[69,72)
69	72	[69,72)
47.8	37.8	[45,48)
63.1	69.6	[63,66)
42.3	38.4	[42,45)
41.3	25.9	[39,42)
68.2	72.1	[66,69)
61.3	64.6	[60,63)
48.1	55.4	[48,51)
28.3	26.3	[27,30)
44.1	43.9	[42,45)
41.5	43.6	[39,42)
45.6	48	[45,48)
32.7	26.8	[30,33)
45.6	51.5	[45,48)
27.8	32	[27,30)
29.6	26.8	[27,30)
62.6	70.8	[60,63)
55.6	49.3	[54,57)
62.8	60.6	[60,63)
35.6	35.7	[33,36)
60.4	56.4	[60,63)
55	48.1	[54,57)
31.9	27.7	[30,33)
53.1	49.8	[51,54)
68.1	75.1	[66,69)
49.8	39	[48,51)
29.3	29.7	[27,30)
34.5	41.3	[33,36)
82.7	74.3	[81,84)
39.8	39.4	[39,42)
61.5	59.7	[60,63)
57.7	66.2	[57,60)
60.8	50.8	[60,63)
44.1	49.3	[42,45)
65.6	63.3	[63,66)
59.6	61.8	[57,60)
45.4	40.4	[45,48)
74.9	73.6	[72,75)
51.7	54	[51,54)
35.3	36	[33,36)
65	70.6	[63,66)
80.2	65.5	[78,81)
66.9	74.4	[66,69)
59.6	54.5	[57,60)
31	31.3	[30,33)
61.7	54.6	[60,63)
63.2	60.4	[63,66)
49.9	39.5	[48,51)
72	66.4	[72,75)
76.1	68.9	[75,78)
27.8	26.5	[27,30)
59.4	66.9	[57,60)
39.1	32.4	[39,42)
46.1	44.7	[45,48)
44.9	42	[42,45)
68.9	74.9	[66,69)
73.7	72.9	[72,75)
47	48.8	[45,48)
31.2	32.6	[30,33)
52.7	58.4	[51,54)
68.1	71.6	[66,69)
59.9	54.4	[57,60)
21.9	29.4	[21,24)
51.7	53.6	[51,54)
52.7	45.7	[51,54)
66	72.5	[66,69)
39	46.6	[39,42)
58.8	58.1	[57,60)
47.3	45	[45,48)
70.7	69.1	[69,72)
47.9	47.7	[45,48)
27.6	30	[27,30)
43.4	39.3	[42,45)
57.3	61.6	[57,60)
50.9	52.5	[48,51)
73.5	72.4	[72,75)
66.6	71.4	[66,69)
47.1	37.9	[45,48)
37.9	41.1	[36,39)
54.4	63.9	[54,57)
57.2	58.4	[57,60)
29.2	29.9	[27,30)
48.7	45.6	[48,51)
45.2	39.6	[45,48)
56.7	51.8	[54,57)
43.2	40.5	[42,45)
48.5	50.4	[48,51)
33	37.9	[33,36)
53.3	47.8	[51,54)
70.6	68.8	[69,72)
70.7	74	[69,72)
70.6	59.9	[69,72)
43.5	42.8	[42,45)
30.9	31.1	[30,33)
48.7	54.1	[48,51)
67.8	59.6	[66,69)
62.7	62.3	[60,63)
46.6	57.1	[45,48)
37.6	34.2	[36,39)
19.8	22.5	[18,21)
59.6	63.8	[57,60)
36.2	29.9	[36,39)
43.4	36.5	[42,45)
67.4	63.9	[66,69)
68.6	69.7	[66,69)
49.2	52.5	[48,51)
28.8	30.6	[27,30)
74.3	73.3	[72,75)
57.7	53.7	[57,60)
71.4	72.1	[69,72)
76.3	74.8	[75,78)
71.3	73	[69,72)
33.1	43.3	[33,36)
43	44	[42,45)
64.5	74.3	[63,66)
77.6	70.7	[75,78)
57.6	64.2	[57,60)
32	38.8	[30,33)
66.9	67.5	[66,69)
50.9	52.5	[48,51)
55.5	52.1	[54,57)
38.6	39.5	[36,39)
54.7	64.5	[54,57)
25.9	23.4	[24,27)
74	67.6	[72,75)
61.3	66.2	[60,63)
34.2	36.4	[33,36)
49.9	57.9	[48,51)
42.6	52.1	[42,45)
32.7	32.8	[30,33)
39.7	40	[39,42)
52.6	57	[51,54)
49.6	51.4	[48,51)
79.4	72.4	[78,81)
50.4	52.5	[48,51)
45	46.9	[45,48)
44.7	39	[42,45)
66.6	63.5	[66,69)
72.8	71.3	[72,75)
44.4	41.5	[42,45)
49.6	39.4	[48,51)
66.3	37.3	[66,69)
69.2	75.7	[69,72)
54.6	48.8	[54,57)
58.2	62.2	[57,60)
70.1	66.6	[69,72)
57.4	61.2	[57,60)
38.6	35.8	[36,39)
53.1	56.3	[51,54)
59.8	62.6	[57,60)
69.5	65.5	[69,72)
53.4	48.2	[51,54)
41	36.5	[39,42)
63.3	70.1	[63,66)
36.5	34.5	[36,39)
69.9	74.5	[69,72)
53.2	50.3	[51,54)
71.3	71.3	[69,72)
68.6	75.4	[66,69)
68.1	69.1	[66,69)
39.5	46.4	[39,42)
72.9	70.5	[72,75)
43.4	37.7	[42,45)
21.4	23.5	[21,24)
66	68	[66,69)
29.6	31	[27,30)
29.1	30.6	[27,30)
37.8	31.7	[36,39)
62.1	67.4	[60,63)
64.4	76.9	[63,66)
65.3	72.2	[63,66)
39	35.8	[39,42)
39.6	32.4	[39,42)
31.2	38	[30,33)
72.3	78.2	[72,75)
43.3	51	[42,45)
32	33.9	[30,33)
70.3	72.6	[69,72)
49.5	41	[48,51)
47.2	47.3	[45,48)
75	71	[75,78)
50.4	40.6	[48,51)
62.2	52.9	[60,63)
37	40	[36,39)
58.3	51.8	[57,60)
48.8	54.3	[48,51)
68.8	73.3	[66,69)
46.1	52.1	[45,48)
79.6	77	[78,81)
49.8	59.9	[48,51)
27.3	34.2	[27,30)
42.7	51.8	[42,45)
75.3	79.3	[75,78)
69.8	70.3	[69,72)
59.6	60.8	[57,60)
63.1	60.5	[63,66)
38.3	41.5	[36,39)
70.5	76.3	[69,72)
56.9	61.8	[54,57)
18.2	23	[18,21)
50	50.9	[48,51)
50.5	49.7	[48,51)
65.3	56.8	[63,66)
62.2	56.1	[60,63)
61.3	57.5	[60,63)
72.6	71.5	[72,75)
81.5	71.1	[81,84)
53.7	62	[51,54)
54.8	56.6	[54,57)
57.6	55.3	[57,60)
39.6	45.1	[39,42)
41.7	38.6	[39,42)
75.9	73.9	[75,78)
56.6	54.3	[54,57)
66.8	71.6	[66,69)
30.9	31.1	[30,33)
63.9	73	[63,66)
64.5	69.9	[63,66)
74.2	75.9	[72,75)
77.8	76.1	[75,78)
51.8	53.7	[51,54)
43.7	51	[42,45)
58.4	52.6	[57,60)
68.9	69.9	[66,69)
54.8	52.1	[54,57)
42.4	34.8	[42,45)
58.9	55.4	[57,60)
53.2	51.8	[51,54)
40.9	35.4	[39,42)
51.9	50.2	[51,54)
49.1	52.7	[48,51)
41.4	45.5	[39,42)
40.4	32.9	[39,42)
49.1	45.9	[48,51)
27.4	27.1	[27,30)
62.6	64.8	[60,63)
39.3	38.3	[39,42)
52.6	59.1	[51,54)
43.4	49.8	[42,45)
43	36.6	[42,45)
45.5	43.4	[45,48)
74.8	69.4	[72,75)
46.6	48	[45,48)
32.7	29	[30,33)
33.8	26.9	[33,36)
55.5	56.6	[54,57)
77.2	71.9	[75,78)
50.9	45.8	[48,51)
43	36.6	[42,45)
38.6	39.6	[36,39)
61.5	64.5	[60,63)
50.1	57.1	[48,51)
49	52.3	[48,51)
39.9	37.8	[39,42)
54.7	53.7	[54,57)
79.6	75.5	[78,81)
34.1	22.1	[33,36)
41.6	39.7	[39,42)
48.2	54.6	[48,51)
33.7	36.1	[33,36)
57.7	72.4	[57,60)
67.7	69.2	[66,69)
59.7	55.7	[57,60)
21.5	22.4	[21,24)
59.3	70.9	[57,60)
54.2	51.2	[54,57)
50.9	56.5	[48,51)
47.5	48.4	[45,48)
67.1	69.2	[66,69)
49.4	74.2	[48,51)
66.4	67.3	[66,69)
28.7	34.3	[27,30)
74.6	67.2	[72,75)
60.6	73.6	[60,63)
60	68.2	[60,63)
77.1	69.7	[75,78)
67.6	60	[66,69)
62.4	71.3	[60,63)
59.9	62.9	[57,60)
38	41.6	[36,39)
49.8	39.4	[48,51)
45.9	42	[45,48)
76.5	70.3	[75,78)
52.7	54.3	[51,54)
50.3	50	[48,51)
50.8	43.6	[48,51)
46.2	44	[45,48)
66.3	68.1	[66,69)
72.7	77	[72,75)
29.4	31.8	[27,30)
35.4	36.6	[33,36)
31.1	42.8	[30,33)
52.1	58.1	[51,54)
44.1	40.3	[42,45)
45.4	40.8	[45,48)
32.3	36.3	[30,33)
51.2	52.6	[51,54)
69.1	65.9	[69,72)
35.7	32.6	[33,36)
37.1	43.1	[36,39)
27.5	30.7	[27,30)
44.4	42.6	[42,45)
44.2	51.9	[42,45)
44.4	50	[42,45)
40.2	32.8	[39,42)
31.7	32.8	[30,33)
68.7	63.4	[66,69)
29.9	27	[27,30)
69.1	76.5	[69,72)
43.2	49.7	[42,45)
56.8	41.6	[54,57)
52.6	47.2	[51,54)
29.8	31.6	[27,30)
47.9	47.3	[45,48)
61.7	64.7	[60,63)
56.2	46.5	[54,57)
31.1	33.7	[30,33)
53.1	49.2	[51,54)
44.6	51.3	[42,45)
46.8	48.6	[45,48)
35.4	39.7	[33,36)
59.9	58.7	[57,60)
56	55	[54,57)
67.8	64.7	[66,69)
54.2	50.1	[54,57)
64.1	71.7	[63,66)
43.7	31.4	[42,45)
64.4	70.7	[63,66)
58.7	55.8	[57,60)
41.9	36.4	[39,42)
49.8	46.7	[48,51)
44.9	44.1	[42,45)
50.2	50	[48,51)
68.4	61.8	[66,69)
35.2	32.3	[33,36)
50.7	49.2	[48,51)
48.4	47.4	[48,51)
63.3	72.3	[63,66)
22.1	26.5	[21,24)
71.6	71.1	[69,72)
75.9	74.7	[75,78)
70.6	71.4	[69,72)
57.3	65.9	[57,60)
42.1	37.6	[42,45)
39.2	39.9	[39,42)
74.5	70	[72,75)
48	52.1	[48,51)
70.6	72.5	[69,72)
46.1	50.2	[45,48)
52.8	52.8	[51,54)
60.4	64.9	[60,63)
64.7	70.5	[63,66)
38.3	33.5	[36,39)
34.2	31.2	[33,36)
60.9	68.1	[60,63)
45.3	40.9	[45,48)
69.5	67.5	[69,72)
55.5	36.7	[54,57)
80.3	75.1	[78,81)
63.1	77.6	[63,66)
48.1	50.7	[48,51)
68.5	60.5	[66,69)
49.4	52.4	[48,51)
41.9	30.5	[39,42)
41.5	35.5	[39,42)
55.8	52.1	[54,57)
46.8	51.9	[45,48)
61	70.3	[60,63)
35.7	33.4	[33,36)
71.9	77.1	[69,72)
54.3	44.1	[54,57)
24	27.2	[24,27)
53.2	50.9	[51,54)
43.6	39.1	[42,45)
30.6	26.6	[30,33)
55	50	[54,57)
51.5	52.2	[51,54)
42.5	47.6	[42,45)
50.8	51.3	[48,51)
57.3	53.1	[57,60)
72.5	64.8	[72,75)
